id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,median_home_price,latitude,longitude,type,viz,plans,sqm_ranges,median_u_price,desc,desc_en
1199,Super SIP,Super SIP,"Khmelnytskyi, Ukraine",Ukraine,UKR,Хмельницька область,https://www.supersip.house,https://www.supersip.house/projects/budynok-2-poverhovyj-z-sip-panelej-ploshheyu-112-m2/,,,,sip,,,49.268624,27.0635998,homes,"[""https://www.supersip.house/wp-content/uploads/2025/09/photo_1_2025-09-02_13-36-53.jpg.webp"",""https://www.supersip.house/wp-content/uploads/2025/09/photo_6_2025-09-02_13-51-06.jpg"",""https://www.supersip.house/wp-content/uploads/2024/06/budynok_112m2_supersip_0206243.jpg.webp"",""https://www.supersip.house/wp-content/uploads/2024/06/budynok_112m2_supersip_0206242.jpg.webp"",""https://www.supersip.house/wp-content/uploads/2024/06/budynok_112m2_supersip_0206241.jpg.webp""]",[],,,Вас цікавить будівництво власного будинку? Наші бригади будують під ключ сучасні енергоефективні будинки із СІП панелей за 45 днів від 150$ за м2. ☎️ (098) 441-2272,Are you interested in building your own house? Our crews build turnkey modern energy-efficient houses from SIP panels in 45 days from $150 per m2. ☎️ (098) 441-2272
1200,UKRPANEL,UKRPANEL,"Kyiv, Ukraine",Ukraine,UKR,Київ,https://ukrpanel.com,https://ukrpanel.com/ukrpanel/,,,,sip,,,50.4500336,30.5241361,homes,,[],,,Ми — українська виробничо-будівельна компанія з 16-річним досвідом. Створюємо сучасне житло за sip технологією: від проєктування до готового будинку. Власне виробництво дозволяє нам гарантувати фіксовану ціну та найвищу якість кожного елемента вашого майбутнього затишку.,We are a Ukrainian manufacturing and construction company with 16 years of experience. We create modern housing using sip technology: from design to the finished house. Our own production allows us to guarantee a fixed price and the highest quality of every element of your future comfort.
1201,SIP Ukraine,SIP Ukraine,"Bila Tserkva, Kyiv Oblast, Ukraine",Ukraine,UKR,Київська область,https://sip-ukraine.com,https://sip-ukraine.com/sip-panels/,,,,sip,,,49.7969703,30.1158069,homes,"[""https://sip-ukraine.com/wp-content/uploads/2021/03/single-9.jpg"",""https://sip-ukraine.com/wp-content/uploads/2021/03/single-8.jpg""]",[],,,"Компанія SIP Україна (SIPPU) виготовляє модульні та звичайні сіп будинки, SIP панелі та SIP блоки для будівництва панельно-каркасних будинків.","The company SIP Ukraine (SIPPU) manufactures modular and conventional SIP houses, SIP panels and SIP blocks for the construction of panel-frame houses."
1202,Budmall,Budmall,"Ternopil, Ukraine",Ukraine,UKR,Тернопільська область,https://budmall.center,https://budmall.center/portfolio/stefaniya/,,,,sip,,,49.6630002,25.6167516,homes,"[""https://cdn-ijckknp.nitrocdn.com/jfBANbXGBSoFvHMOXopAPYqADurDZYSS/assets/images/optimized/rev-737620c/budmall.center/wp-content/uploads/2023/10/1.jpg"",""https://cdn-ijckknp.nitrocdn.com/jfBANbXGBSoFvHMOXopAPYqADurDZYSS/assets/images/optimized/rev-737620c/budmall.center/wp-content/uploads/2023/10/7.jpg"",""https://cdn-ijckknp.nitrocdn.com/jfBANbXGBSoFvHMOXopAPYqADurDZYSS/assets/images/optimized/rev-737620c/budmall.center/wp-content/uploads/2023/10/5.jpg"",""https://cdn-ijckknp.nitrocdn.com/jfBANbXGBSoFvHMOXopAPYqADurDZYSS/assets/images/optimized/rev-737620c/budmall.center/wp-content/uploads/2023/10/4.jpg"",""https://cdn-ijckknp.nitrocdn.com/jfBANbXGBSoFvHMOXopAPYqADurDZYSS/assets/images/optimized/rev-737620c/budmall.center/wp-content/uploads/2023/10/8-3.jpg""]",[],,,Budmall - виробник модульних та СІП - панельних будинків. Власний модульний або СІП-панельний будинок за 50 днів. Власне виробництво,Budmall is a manufacturer of modular and SIP - panel houses. Own modular or SIP-panel house in 50 days. Own production
1203,Paneco,Paneco,"Bila Tserkva, Kyiv Oblast, Ukraine",Ukraine,UKR,Київська область,https://paneco.com.ua,https://paneco.com.ua/katalog-proektiv,,,,sip,,,49.7969703,30.1158069,homes,,[],,,"Будівництво будинків із СІП панелей під ключ. Висока якість ☝️ Купити будинок з SIP панелей від виробника Панеко ⭐ Дотримання термінів, найкраща ціна на ринку.","Construction of houses from SIP panels on a turnkey basis. High quality ☝️ Buy a house made of SIP panels from the manufacturer Paneko ⭐ Adherence to deadlines, the best price on the market."
1204,Doichman House,Doichman House,"Kyiv, Ukraine",Ukraine,UKR,Київ,https://doichman-house.com,https://doichman-house.com/projects/,,,,sip,,,50.4500336,30.5241361,homes,,[],,,"Doichman-House виробничо-будівельна компанія по виготовленню,проєктуванню,будівництву канадських будинків з сіп-панелі в Україні","Doichman-House is a production and construction company for the manufacture, design and construction of Canadian houses from sip-panels in Ukraine"
1205,Ivgranbud,Ivgranbud,"Kyiv, Ukraine",Ukraine,UKR,Київ,https://ivgranbud.com.ua,https://ivgranbud.com.ua/our-projects/,,,,sip,,,50.4500336,30.5241361,homes,,[],,,Будівництво будинків з СИП панелей за канадською технологією під ключ в Києві та Україні. Зведення і проектування від компанії Івгранбуд.,Construction of houses from SIP panels according to Canadian technology on a turnkey basis in Kyiv and Ukraine. Construction and design by the company Ivgranbud.
1206,City House,City House,"Vinnytsia, Ukraine",Ukraine,UKR,Вінницька область,https://city-house.com.ua,https://city-house.com.ua/product-category/proekty-karkasnyh-domov-iz-sip-panelej,,,,sip,,,48.8990315,28.516068,homes,"[""https://city-house.com.ua/city_h/wp-content/uploads/2022/05/barnhaus-iz-sip-paneley-foto.jpg"",""https://city-house.com.ua/city_h/wp-content/uploads/2022/02/proekt-doma-c2206-kropivnickij.jpg""]",[],,,Энергосберегающие каркасные дома из СИП панелей под ключ за 60 дней Доступный энергоэффективный дом из сертифицированных материалов от производителя в Украине! Заказывайте уникальный проект Вашего дома Для наших клиентов проект в подарок!,Energy-saving frame houses made of SIP panels on a turnkey basis in 60 days Affordable energy-efficient house made of certified materials from a manufacturer in Ukraine! Order a unique project for your home A free project for our clients!
1207,USP Izopan,ТОВ ЮСП,"Ternopil, Ukraine",Ukraine,UKR,Тернопільська область,https://izopan.com.ua,https://izopan.com.ua/designing-a-structure-for-sandwich-panels/,,,,steel,,,49.6630002,25.6167516,panels,"[""https://izopan.com.ua/wp-content/uploads/2023/10/125.webp"",""https://izopan.com.ua/wp-content/uploads/2023/10/122.webp"",""https://izopan.com.ua/wp-content/uploads/2023/10/121.webp"",""https://izopan.com.ua/wp-content/uploads/2023/10/123.webp""]",[],,,Сендвіч-панелі – це ідеальне рішення для будівництва та промисловості.,Sandwich panels are an ideal solution for construction and industry.
1208,TPK,TPK,"Bila Tserkva, Kyiv Oblast, Ukraine",Ukraine,UKR,Київська область,https://www.tpk.ua,https://www.tpk.ua/image/catalog/new-site/home/sert1.jpg,,,,steel,,,49.7969703,30.1158069,panels,,[],,,"Виробництво і оптові поставки сендвіч-панелей з різними утеплювачами, профнастилу, фасадних касет і панелей від провідної компанії України - &quot;ТПК&quot;","Production and wholesale supply of sandwich panels with various insulations, corrugated board, facade cassettes and panels from the leading company of Ukraine - ""TPK"""
1209,Termo-BUD,ТОВ Термо-БУД,"Chervonohrad, Lviv Oblast, Ukraine",Ukraine,UKR,Львівська область,https://termo-bud.com.ua,https://www.termo-bud.com.ua/catalog/,,,,steel,,,50.3940289,24.2396098,panels,,[],,,"Сендвіч-панелі європейської якості. Надаємо послуги доставки та монтажу. Представництва &quot;Термо-БУД&quot; знаходяться у Львові, Харкові та Києві. Зателефонуйте нам +38 (067) 709-07-15","Sandwich panels of European quality. We provide delivery and installation services. ""Termo-BUD"" offices are located in Lviv, Kharkiv and Kyiv. Call us +38 (067) 709-07-15"
1210,NTK,ТОВ НТК,"Zmiyiv, Kharkiv Oblast, Ukraine",Ukraine,UKR,Черкаська область,https://ntkzavod.com.ua,,,,,steel,,,49,31,panels,,[],,,Производственно строительная компания ООО «НТК». Производство и продажа ограждающих конструкций. Строительство быстромонтируемых зданий (БМЗ) в Украине,Production and construction company NTK LLC. Production and sale of enclosing structures. Construction of prefabricated buildings (BMZ) in Ukraine
1211,Promstan,Корпорація Промстан,"Mykolaiv, Ukraine",Ukraine,UKR,Миколаївська область,https://www.promstan.com.ua,https://www.promstan.com.ua/production,,,,steel,,,46.9758615,31.9939666,panels,,[],,,"Сегодня в состав Корпорации Промстан входят несколько крупных предприятий, которые объединяют широкий ряд производственных направлений и способны успешно воплощать в жизнь даже самые сложные проекты","Today, the Promstan Corporation includes several large enterprises that combine a wide range of production areas and are able to successfully implement even the most complex projects"
1212,ALMET,ALMET,"Lviv, Ukraine",Ukraine,UKR,Львівська область,https://almet.com.ua,https://almet.com.ua/gallery,,,,steel,,,49.841952,24.0315921,panels,"[""https://almet.com.ua/image/catalog/gallery/log_centr_lviv/1.jpg"",""https://almet.com.ua/image/catalog/gallery/log_centr_kiiv/1.jpg"",""https://almet.com.ua/image/catalog/gallery/zakarpattia/photo_2022-08-01%2015.16.13.jpeg"",""https://almet.com.ua/image/catalog/%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202024-04-15%20%D0%B2%2023.41.23.png"",""https://almet.com.ua/image/catalog/%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202024-04-15%20%D0%B2%2023.42.23.png""]",[],,,Інтернет магазин сендвіч панелей і профнастилу з доставкою по всій Україні ✓ Виготовлення під замовлення за 3-5 днів ✓ Більше 10 років у сфері покрівельних матеріалів та огорож,Online store of sandwich panels and corrugated board with delivery throughout Ukraine ✓ Made to order in 3-5 days ✓ More than 10 years in the field of roofing materials and fences
1213,CLT Rezult,CLT Rezult,"Korosten, Zhytomyr Oblast, Ukraine",Ukraine,UKR,Житомирська область,https://clt-rezult.com,https://clt-rezult.com/portfolio-item/proekt-004/,,,,wood,,,50.9491068,28.6417552,panels,"[""https://clt-rezult.com/wp-content/uploads/2023/07/DS_06476-1-1.jpg"",""https://clt-rezult.com/wp-content/uploads/2023/07/DS_06485-2.jpg"",""https://clt-rezult.com/wp-content/uploads/2023/07/DS_06483-3.jpg"",""https://clt-rezult.com/wp-content/uploads/2023/07/DS_06476-1.jpg"",""https://clt-rezult.com/wp-content/uploads/2023/07/DS_06485-1.jpg""]",[],,,CLT Rezult – це перший та єдиний в Україні виробник багатошарових дерев’яних клеєних панелей CLT (англ. Cross-Laminated Timber).,CLT Rezult is the first and only Ukrainian manufacturer of CLT (Cross-Laminated Timber) laminated wooden panels.
1214,OKAL Haus,OKAL Haus GmbH,"Simmern, Rhineland-Palatinate, Germany",Germany,DEU,Rheinland-Pfalz,https://www.okal.de,https://www.okal.de/planen-bauen/hauserweiterungen/,,,,wood,,,49.9834956,7.5260197,homes,"[""https://www.okal.de/fileadmin/_processed_/3/5/csm_header_erweiterungen_5d89bef052.jpg""]",[],,,"Designhäuser bauen mit dem Hausanbieter OKAL – einzugsfertige Häuser, mit individueller Planung, zertifizierter Nachhaltigkeit und vielen Extras inklusive.","Build design houses with the house provider OKAL - move-in ready houses, with individual planning, certified sustainability and many extras included."
1215,massa haus,massa haus GmbH,"Simmern, Rhineland-Palatinate, Germany",Germany,DEU,Rheinland-Pfalz,https://www.massa-haus.de,,,,,wood,,,49.9834956,7.5260197,homes,,[],,,Jetzt für ein massa haus Ausbauhaus entscheiden &amp; 50%* Rabatt auf die Bodenplatte sichern.,Decide now for a massa haus extension house and get a 50%* discount on the floor slab.
1216,Schwabenhaus,Schwabenhaus GmbH,"Heringen, Hesse, Germany",Germany,DEU,Hessen,https://www.schwabenhaus.de,https://www.schwabenhaus.de/modulares-haus-system/,,,,wood,,,50.8868593,9.9746798,homes,"[""https://www.schwabenhaus.de/wp-content/uploads/2024/08/badvilbel-1024x721.jpg"",""https://www.schwabenhaus.de/wp-content/uploads/2019/04/footer-background.jpg""]",[],,,Fertighaus von Schwabenhaus: ✓ All-Inclusive-Konzept ✓ Fertighäuser für jedes Budget ✓ Modulares Haus-System ✓ Klima-Komfort-Haus ✓ Rundum-Service,Prefabricated house from Schwabenhaus: ✓ All-inclusive concept ✓ Prefabricated houses for every budget ✓ Modular house system ✓ Climate comfort house ✓ All-round service
1217,FischerHaus,FischerHaus GmbH & Co. KG,"Bodenwöhr, Bavaria, Germany",Germany,DEU,Bayern,https://fischerhaus.de,,,,,wood,,,49.2704938,12.3043167,homes,"[""https://fischerhaus.de/wp-content/uploads/2023/12/Startseite_Bild_Warum_gerade_jetzt_bauen_Baupaar-_vor_Eigenheim-2048x1365.jpg"",""https://fischerhaus.de/wp-content/uploads/2024/06/Liebe-Baut_Final_2024-06-04.png"",""https://fischerhaus.de/wp-content/uploads/2023/10/AdobeStock_543538094-2048x1363.jpeg"",""https://fischerhaus.de/wp-content/uploads/2024/08/Titelbild-2048x1696.jpg"",""https://fischerhaus.de/wp-content/uploads/2023/10/LLR_0339-2048x1365.jpg""]",[],,,"Die technische Speicherung oder der Zugang ist unbedingt erforderlich für den rechtmäßigen Zweck, die Nutzung eines bestimmten Dienstes zu ermöglichen, der vom Teilnehmer oder Nutzer ausdrücklich gewünscht wird, oder für den alleinigen Zweck, die Übertragung einer Nachricht über ein elektronisches Kommunikationsnetz durchzuführen.",Technical storage or access is strictly necessary for the legitimate purpose of enabling the use of a specific service expressly requested by the subscriber or user or for the sole purpose of carrying out the transmission of a message over an electronic communications network.
1218,Meisterstück-HAUS,Baukmeier GmbH,"Hameln, Lower Saxony, Germany",Germany,DEU,Niedersachsen,https://www.meisterstueck.de,https://www.meisterstueck.de/unternehmen/homestorys-und-magazin,,,,wood,,,52.1039941,9.3561569,homes,"[""https://www.meisterstueck.de/files/images/homestories/walter/_1920xAUTO_fit_center-center_none/94702/smart-home-in-hessen-von-meisterstueck-haus-person-auf-treppe.webp"",""https://www.meisterstueck.de/files/images/homestories/haffner/_2560xAUTO_fit_center-center_none/51931/BV_H_innen1_b.webp"",""https://www.meisterstueck.de/files/images/homestories/Beyer/_1920xAUTO_fit_center-center_none/500523/familien_traumhaus_als_bestandsanbau_von_meisterstueck_haus_gartenansicht.webp"",""https://www.meisterstueck.de/files/images/homestories/Ziegler/_1920xAUTO_fit_center-center_none/264241/BV-Zo-aussen-12_b.webp"",""https://www.meisterstueck.de/files/images/homestories/Holz-Fertigh%C3%A4user-mit-Klinkerfassade/_1920xAUTO_fit_center-center_none/452972/BV-Go-7116_b.webp""]",[],,,"Meisterstück-HAUS ➤ Wir bauen für Sie individuelle Architektenhäuser aus Holz, nachhaltig und schlüsselfertig. Wohnungsbau ✔ Gewerbebau ✔ Kommunalbau ✔","Meisterstück HOUSE ➤ We build individual architect houses made of wood for you, sustainable and turnkey. Residential construction ✔ Commercial construction ✔ Municipal construction ✔"
1219,Keitel-Haus,Keitel-Haus GmbH,"Rot am See, Baden-Württemberg, Germany",Germany,DEU,Baden-Württemberg,https://www.fertighaus-keitel.de,,,,,wood,,,49.252745,10.0248517,homes,"[""https://www.fertighaus-keitel.de/fileadmin/user_upload/Kaiserstra%C3%9Fe_flyout.jpg"",""https://www.fertighaus-keitel.de/fileadmin/user_upload/ZT2U1399_bj.jpg"",""https://www.fertighaus-keitel.de/fileadmin/user_upload/Landhaus_Buchenhain.jpg"",""https://www.fertighaus-keitel.de/fileadmin/user_upload/Fellbach_Au%C3%9Fen5_hoch.jpg"",""https://www.fertighaus-keitel.de/fileadmin/Demodaten/header_wir-ueber-uns.jpg""]",[],,,"Wir bauen Ihr individuelles Fertighaus Ökologisch. Persönlich. Keitel-Haus. Wenn Wohnträume wahr werden: Seit fast 100 Jahren realisieren wir bei Keitel-Haus Wunschhäuser aus dem ökologischen Baustoff Holz. Dabei verbinden wir die Vorzüge der modernen Fertighausbauweise mit einem Höchstmaß an individueller Planung . Dadurch setzen wir Ihr Hausprojekt effizient um und bieten gleichzeitig maximale Flexibilität in Architektur und Grundriss. Wir freuen uns schon, Ihr Traumhaus zu besprechen!",We build your individual prefabricated house ecologically. Personal. Keitel House. When living dreams come true: At Keitel-Haus we have been creating dream homes made from the ecological building material wood for almost 100 years. We combine the advantages of modern prefabricated house construction with the highest level of individual planning. This allows us to implement your house project efficiently and at the same time offer maximum flexibility in architecture and floor plan. We look forward to discussing your dream home!
1220,Stommel Haus,Stommel Haus GmbH,"Neunkirchen-Seelscheid, NRW, Germany",Germany,DEU,Nordrhein-Westfalen,https://stommel-haus.de,https://stommel-haus.de/fertigung/hausdesign,,,,wood,,,50.8545062,7.3294965,homes,"[""https://stommel-haus.de/fileadmin/_processed_/6/a/csm_stommel-haus-haus-optik-wahlfreiheit_41c7262440.webp"",""https://stommel-haus.de/fileadmin/user_upload/1_Holzhaeuser/Holzh%C3%A4user/header-holzhaeuser-neu.webp"",""https://stommel-haus.de/fileadmin/user_upload/6_Ueber_Stommel_Haus/3_Werte_und_Visionen/Header_neu_ohne.png"",""https://stommel-haus.de/fileadmin/user_upload/Quick_Men%C3%BC/Karriere/Header_Matthias_Produktion.png"",""https://stommel-haus.de/fileadmin/_processed_/8/3/csm_header-hausdesign_8a85def96f.webp""]",[],,,Stommel Haus erfüllt Ihre Träume und Wünsche von einem Holzhaus ► individuelle Planung &amp; Gestaltung ✓ jedes Haus ein Unikat ✓,Stommel Haus fulfills your dreams and wishes for a wooden house ► individual planning & design ✓ every house is unique ✓
1221,ScanHaus Marlow,ScanHaus Marlow GmbH,"Marlow, Mecklenburg-Vorpommern, Germany",Germany,DEU,Mecklenburg-Vorpommern,https://www.scanhaus.de,https://www.scanhaus.de/aktuelles/videos/homestories,,,,wood,,,54.1556493,12.5725117,homes,,[],,,Bauen Sie Ihr Fertighaus mit ScanHaus Marlow! Modern und umweltfreundlich ✓ Individuelles bauen ✓  garantierter Festpreis,Build your prefabricated house with ScanHaus Marlow! Modern and environmentally friendly ✓ Individual construction ✓ guaranteed fixed price
1222,Regnauer Hausbau,Regnauer Hausbau GmbH & Co. KG,"Seebruck am Chiemsee, Bavaria, Germany",Germany,DEU,Bayern,https://www.regnauer.de,https://www.regnauer.de/hausbau/galerie/,,,,wood,,,47.93988,12.476562,homes,"[""https://www.regnauer.de/assets/new2022/img/hausbau/Diverse_Module/rhb-modul-sprechen-sie-uns-an.jpg""]",[],,,"Holzfertigbau: Hausbau, Gewerbebau. Schlüsselfertig bauen mit Regnauer. Individuell und energieeffizient. Seit 90 Jahren Erfahrung im Holzbau.","Prefabricated timber construction: house construction, commercial construction. Build turnkey with Regnauer. Individual and energy efficient. 90 years of experience in timber construction."
1223,NORDHAUS Fertigbau,NORDHAUS Fertigbau GmbH,"Kürten, NRW, Germany",Germany,DEU,Nordrhein-Westfalen,https://www.nordhaus.de,https://www.nordhaus.de/hauserweiterung,,,,wood,,,51.0540204,7.2612771,homes,"[""https://www.nordhaus.de/imager/nordhausmedia/67660/nordhaus-modernisierung-aufstockung_6c0c164bd2b597ee32b68b8b5755bd2e.webp"",""https://www.nordhaus.de/imager/nordhausmedia/Modernisierung/181950/nordhaus-modernisierung-anbau_6c0c164bd2b597ee32b68b8b5755bd2e.webp""]",[],,,Hausbau mit NORDHAUS | Nachhaltig &amp; Effizient | Kurze Bauzeit | Planungssicherheit | Festpreisgarantie ► Jetzt Termin vereinbaren!,Building a house with NORDHAUS | Sustainable & Efficient | Short construction time | Planning security | Fixed price guarantee ► Make an appointment now!
1224,Partner Haus,Partner Haus GmbH & Co. KG,"Medebach, NRW, Germany",Germany,DEU,Nordrhein-Westfalen,https://www.partner-haus.de,,,,,wood,,,51.1974918,8.7044753,homes,"[""https://www.partner-haus.de/templates/yootheme/cache/25/fertighaus-fertighausanbieter-partner-haus-1-25340f78.jpeg"",""https://www.partner-haus.de/templates/yootheme/cache/ca/fertighaus-partnerhaus-cafe7f12.jpeg"",""https://www.partner-haus.de/templates/yootheme/cache/be/musterhaus-fertighaus-badvilbel-funf-min-be948b62.jpeg"",""https://www.partner-haus.de/templates/yootheme/cache/3d/musterhaus-fertighaus-badvilbel-vier-min-3d015589.jpeg"",""https://www.partner-haus.de/templates/yootheme/cache/fa/partnerhaus-fertighausanbieter-foto4-fadfbbf5.jpeg""]",[],,,"Partner Haus ist Ihr Spezialist für individuell geplante, nachhaltige und energieeffiziente Fertighäuser in Holzbauweise. Wir halten, was andere versprechen!","Partner Haus is your specialist for individually planned, sustainable and energy-efficient prefabricated wooden houses. We keep what others promise!"
1225,petershaus,petershaus GmbH & Co. KG,"Kevelaer, NRW, Germany",Germany,DEU,Nordrhein-Westfalen,https://petershaus.de,https://petershaus.de/ihr-petershaus-bauen/ausstattung-und-design/,,,,wood,,,51.5802996,6.2456273,homes,"[""https://petershaus.de/wp-content/uploads/2024/02/Herschbach_04-1739x652.jpg"",""https://petershaus.de/wp-content/uploads/2024/01/Georgi_07-1370x513.jpg"",""https://petershaus.de/wp-content/uploads/2024/01/Petershaus_Gaertner_09-1490x558.jpg"",""https://petershaus.de/wp-content/uploads/2024/01/Petersen-Mehringer3-1000x375.jpg"",""https://petershaus.de/wp-content/uploads/2024/01/Hundt_03-899x337.jpg""]",[],,,Ökologisches Fertighaus aus Kevelaer/NRW. Hochwertige nachhaltige Architektenhäuser aus Holz - individuell geplant. Hier mehr erfahren!,Ecological prefabricated house from Kevelaer/NRW. High-quality sustainable architect houses made of wood - individually planned. Find out more here!
1226,Sander Haus,Sander Haus Holzbau GmbH,"Hofgeismar, Hesse, Germany",Germany,DEU,Hessen,https://www.sanderhaus.de,https://www.sanderhaus.de/unternehmen/stellenangebote,,,,wood,,,51.4972178,9.4280731,homes,"[""https://www.sanderhaus.de/fileadmin/_processed_/c/e/csm_Halle_5ab22d1ed2.jpg""]",[],,,"Sie möchten kein 08/15-Haus wie andere, sondern ein Haus, in dem Sie sich rundum wohlfühlen können? Dann sind Sie bei Sander Haus genau richtig!","You don't want a run-of-the-mill house like others, but rather a house in which you can feel completely comfortable? Then Sander Haus is the right place for you!"
1227,Hennig Haus,Hennig Haus GmbH & Co. KG,"Großheubach, Bavaria, Germany",Germany,DEU,Bayern,https://www.hennig-haus.de,https://www.hennig-haus.de/index.html,,,,wood,,,49.7287668,9.2246475,homes,"[""https://www.hennig-haus.de/images/slider/slider-foerderung-Bild.jpg"",""https://www.hennig-haus.de/images/slider/slider-jobs-Bild.jpg"",""https://www.hennig-haus.de/images/slider/slider-ausstellung-Bild.jpg""]",[],,,"Hennig-Haus - Ihr Experte in Sachen Hausbau in Holzrahmenbauweise, Fensterbau mit Fenstern aus eigener Herstellung und dem Einbau von Türen und Toren in Großheubach und Aschaffenburg.","Hennig-Haus - your expert in building houses using timber frame construction, window construction with windows made in-house and the installation of doors and gates in Großheubach and Aschaffenburg."
1228,Albert Haus,Albert Haus GmbH & Co. KG,"Burkardroth, Bavaria, Germany",Germany,DEU,Bayern,https://www.albert-haus.de,https://www.albert-haus.de/download-category/kataloge-preislisten/,,,,wood,,,50.2700525,9.99712,homes,,[],,,Traumhaus bauen mit Albert Haus ✓ Individuelle Fertighäuser &amp; Grundrisse ✓ Energieeffizient ✓ Umweltschonend ► hier informieren,Build your dream house with Albert Haus ✓ Individual prefabricated houses & floor plans ✓ Energy efficient ✓ Environmentally friendly ► find out more here
1229,Frammelsberger,Frammelsberger R. Ingenieur-Holzbau GmbH,"Oberkirch, Baden-Württemberg, Germany",Germany,DEU,Baden-Württemberg,https://www.frammelsberger.de,https://www.frammelsberger.de/haeuser/design-haeuser,,,,wood,,,48.5308586,8.078657,homes,,[],,,"Mensch und Natur stehen im Mittelpunkt unseres Denkens und Handels. Der Baustoff Holz ist daher für uns die logische Konsequenz. Frammelsberger Holzhäuser kennzeichnen sich durch ein Höchstmaß an Baubiologie, Ökologie, Nachhaltigkeit und Wohnkultur. Das Raumklima in unseren Häusern ist dank der natürlichen Baustoffe exzellent.","People and nature are at the center of our thoughts and actions. Wood as a building material is therefore the logical consequence for us. Frammelsberger wooden houses are characterized by the highest level of building biology, ecology, sustainability and living culture. The indoor climate in our houses is excellent thanks to the natural building materials."
1230,Chiemgauer Holzhaus,Chiemgauer Holzhaus LSP GmbH & Co. KG,"Traunstein, Bavaria, Germany",Germany,DEU,Bayern,https://www.chiemgauer-holzhaus.de,,,,,wood,,,47.8695272,12.6484621,homes,"[""https://www.chiemgauer-holzhaus.de/wp-content/uploads/2020/02/chiemgauer-holzhaus-oekologischer-hausbau-home-bild-1.jpg"",""https://www.chiemgauer-holzhaus.de/wp-content/uploads/2020/01/chiemgauer-holzhaus-oekologischer-hausbau-home-bild-2-scaled.jpg"",""https://www.chiemgauer-holzhaus.de/wp-content/uploads/2021/11/Blockhaus-Weilheim-4.jpg"",""https://www.chiemgauer-holzhaus.de/wp-content/uploads/2020/01/chiemgauer-holzhaus-massivholzhaus-wuerzburg-aussen_01.jpg"",""https://www.chiemgauer-holzhaus.de/wp-content/uploads/2021/01/Massivholzhaus-Chiemgau-17-1.jpg""]",[],,,"Holzhaus Hersteller Chiemgauer Holzhaus ⌂ Ökologisch, nachhaltig und energieeffizient Bauen ✓ Blockhäuser &amp; Massivholzhäuser.","Wooden house manufacturer Chiemgauer wooden house ⌂ Ecological, sustainable and energy-efficient construction ✓ Log houses & solid wood houses."
1231,EBK Haus,EBK Haus GmbH,"Birkenwerder, Brandenburg, Germany",Germany,DEU,Brandenburg,https://ebk-haus.de,https://ebk-haus.de/einfamilienhauser/lillehus/,,,,wood,,,52.6884408,13.2831336,homes,"[""https://ebk-haus.de/wp-content/uploads/2023/12/tysk-indeklima.webp"",""https://ebk-haus.de/wp-content/uploads/2023/10/48941940817_16ca42d8f7_o.webp"",""https://ebk-haus.de/wp-content/uploads/2023/10/48941941422_308e8b44f0_o.webp"",""https://ebk-haus.de/wp-content/uploads/2023/10/48941199113_fced14b78b_o.webp"",""https://ebk-haus.de/wp-content/uploads/2023/10/48941941142_ebe1cd4cd7_o.webp""]",[],,,EBK Haus GmbH bietet ebenerdige Einfamilienhäuser und Ferienhäuser in dänisches Design aus Holz an.,EBK Haus GmbH offers ground-floor single-family houses and holiday homes in Danish design made of wood.
1232,Hausbau Braun,Anton Braun Sägewerk-Holzbau GmbH,"Stetten am kalten Markt, Baden-Württemberg, Germany",Germany,DEU,Baden-Württemberg,https://www.hausbau-braun.de,https://www.hausbau-braun.de/de/Wohnbau/Bildergalerie,,,,wood,,,48.1220419,9.0775304,homes,"[""https://www.hausbau-braun.de/ceasy/resource/?view=publish&amp;item=resource&amp;id=1162&amp;doCrop=1&amp;width=1600&amp;height=630"",""https://www.hausbau-braun.de/ceasy/resource/1162?maxWidth=1600&amp;maxHeight=1000"",""https://www.hausbau-braun.de/ceasy/resource/1159?maxWidth=1600&amp;maxHeight=1000"",""https://www.hausbau-braun.de/ceasy/resource/1160?maxWidth=1600&amp;maxHeight=1000"",""https://www.hausbau-braun.de/ceasy/resource/1158?maxWidth=1600&amp;maxHeight=1000""]",[],,,,
1233,Finnlog Deutschland,Finnlog Deutschland GmbH,"Dresden, Saxony, Germany",Germany,DEU,Sachsen,https://finnloghaus.de,https://finnloghaus.de/galerie/,,,,wood,,,51.0493286,13.7381437,homes,,[],,,"Entdecken Sie Ihr perfektes Holzhaus – individuell geplant, nachhaltig gebaut. Finnlog steht für moderne Architektur in Massivholzbauweise. Jetzt Traumhaus gestalten!","Discover your perfect wooden house – individually planned, sustainably built. Finnlog stands for modern architecture in solid wood construction. Design your dream home now!"
