id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude,type,viz,plans
796,Hemp Building Company,,,,,,https://www.hempbuildingco.com/,,,,,hemplime (hempcrete composite),,,40.584032,-84.207738,home,,
797,Tiny House Scotland,,,United Kingdom,GBR,,https://tinyhousescotland.co.uk/tiny-house-scotland-store/tiny-houses/nesthouse-moveable-micro-house-complete-ex-works/,,2.0,24.0,24.0,wood/timber,64300.0,3661.0,87.0,0.0,home,"[""https://tinyhousescotland.co.uk/wp-content/uploads/2016/10/JA6_5440-600x401.jpg"", ""https://tinyhousescotland.co.uk/wp-content/uploads/2017/10/2completeBuild-600x600.jpg"", ""https://tinyhousescotland.co.uk/wp-content/uploads/2016/06/JA6_3670-1-600x401.jpg"", ""https://tinyhousescotland.co.uk/wp-content/uploads/2017/02/JA6_4106-Edit-600x338.jpg"", ""https://tinyhousescotland.co.uk/wp-content/uploads/2016/12/JA6_6064-600x401.jpg""]",
798,Klein,,,Spain,ESP,,https://liveklein.com/houses/a45/,,1.0,13.378,13.378,CLT,99000.0,,1.0,1.0,home,"[""https://cdn.prod.website-files.com/633ec4301ad33184cce4e8e4/6387785fa7d644025f332486_Klein_A45_SoreretnRoseStudio_BjarkeIngelsGroup_03.webp"", ""https://cdn.prod.website-files.com/633ec4301ad33184cce4e8e4/638779e296762fb9af0bdedc_Klein_A45_SorenRoseStudio_BjarkeIngelsGroup_11.webp"", ""https://cdn.prod.website-files.com/633ec4301ad33184cce4e8e4/63877a9568fe95bddefe131e_Klein_A45_SorenRoseStudio_BjarkeIngelsGroup_01.webp"", ""https://cdn.prod.website-files.com/633ec4301ad33184cce4e8e4/6388c1705fdb8db41bb6e55d_BIG_KleinHouse%2013.webp"", ""https://cdn.prod.website-files.com/633ec4301ad33184cce4e8e4/6388c1ab5c21163a33be1fef_Klein_A45_SorenRoseStudio_BjarkeIngelsGroup_05.webp""]","[""https://cdn.prod.website-files.com/633ec4301ad33184cce4e8e4/6388c1d455d32a03dca677b8_SorenRoseStudio_Klein_a45_big_2.webp""]"
799,ekokoncept,,,,,,http://www.ekokoncept.com/en/prefabricated-houses/prefabricated-house-ek-014/,,4.0,23.05,55.5,,38800.0,1670.0,55.0,50.0,home,"[""https://www.ekokoncept.com/wp-content/uploads/2015/11/montazna-hisa-ek-014-1200x680.jpg"", ""https://www.ekokoncept.com/wp-content/uploads/2015/11/montazna-hisa-ek-014-2-1200x680.jpg"", ""https://www.ekokoncept.com/wp-content/uploads/2015/11/montazna-hisa-ek-014-3-1200x680.jpg"", ""https://www.ekokoncept.com/wp-content/uploads/2015/11/montazna-hisa-ek-014-4-1200x680.jpg"", ""https://www.ekokoncept.com/wp-content/uploads/2015/11/montazna-hisa-ek-014.jpg""]","[""https://ekokoncept.com/wp-content/uploads/2015/11/tloris-pritlicja-montazne-hise-ek-014.jpg""]"
800,Lushna,,,,,,http://www.glamping-lushna.com/lushna-suite-lux-glamping-cabin,,7.0,,,wood/timber,,,0.0,3.0,home,"[""https://www2lushna.b-cdn.net/userfiles/images/post/Lushna_Suite_Classic_glamping_chalet_cabin_wood_1_vrs-2.jpg"", ""https://www2lushna.b-cdn.net/userfiles/images/post/98bbec8_Lushna-Suite-Ante-short-glamping-luxury-scandinavian-prefab-cabin.png"", ""https://www2lushna.b-cdn.net/userfiles/images/post/Lushna_cabin_glamping_Leewick_uk8.jpg"", ""https://www2lushna.b-cdn.net/userfiles/images/post/Lushna_cabin_glamping_Leewick_uk-79_vrs-1.jpg"", ""https://www2lushna.b-cdn.net/userfiles/images/post/Lushna_cabin_glamping_Leewick_uk54.jpg""]",
801,houzEKO,,,,,,https://houzeko.com/project/our-wooden-tiny-house/,,,,,wood/timber,,,45.4907564,13.7893022,home,"[""https://houzeko.com/wp-content/uploads/2019/02/DC3B0378_copy-copy.jpg"", ""https://houzeko.com/wp-content/uploads/2019/02/DC3B0405-copy-copy-e1551109389377-1024x610.jpg"", ""https://houzeko.com/wp-content/uploads/2019/02/houzEKO-double-roof-e1551109806262-768x561.jpg"", ""https://houzeko.com/wp-content/uploads/2019/08/tinyhouse1-1024x368.jpg"", ""https://houzeko.com/wp-content/uploads/2019/03/houzEKO_far_cropped_web-300x200.jpg""]","[""https://houzeko.com/wp-content/uploads/2019/08/interior-insta-3-1024x724.jpg"", ""https://houzeko.com/wp-content/uploads/2019/08/interior-insta-4-1024x545.jpg""]"
803,Tiny Wunder House,,"Oradea, Romania",Romania,ROU,Oradea,http://www.tinywunderhouse.com/models/pollux/,,1.0,14.0,14.0,wood/timber,42900.0,3064.0,47.0722,21.9211,home,"[""https://www.tinywunderhouse.com/wp-content/uploads/2017/09/20171015_135328-768x576.jpg"", ""https://www.tinywunderhouse.com/wp-content/uploads/2017/10/pollux-slider-768x460.jpg"", ""https://www.tinywunderhouse.com/wp-content/uploads/2017/09/20171015_134850-768x432.jpg"", ""https://www.tinywunderhouse.com/wp-content/uploads/2017/09/20171015_131200-768x576.jpg"", ""https://www.tinywunderhouse.com/wp-content/uploads/2017/09/20171015_141345-768x432.jpg""]","[""https://www.tinywunderhouse.com/wp-content/uploads/2023/04/polux_page-0001-jpeg.webp""]"
804,Eco Tiny House,Eco Tiny House SRL,"Strada Victor Babeș 29, Cluj-Napoca, 400000, Romania",Romania,ROU,Cluj,https://ecotiny.house/products/tiny-houses/tinyvictor,,5.0,20.0,50.0,wood/timber,25000.0,1200.0,46.764581,23.589005,home,,
806,Eco Pod Design,,,United Kingdom,GBR,,http://www.ecopoddesign.co.uk/residential/,,5.0,,,wood/timber,,,53.3839735,-2.3533785,home,"[""https://www.ecopoddesign.co.uk/wp-content/uploads/2023/06/Eco-Garden-Office-1-1024x552.webp"", ""https://www.ecopoddesign.co.uk/wp-content/uploads/2023/06/Eco-Homes-1-1024x682.webp"", ""https://www.ecopoddesign.co.uk/wp-content/uploads/2023/06/Eco-Pod-Garden-Rooms.webp"", ""https://www.ecopoddesign.co.uk/wp-content/uploads/2023/06/Eco-Granny-Flats-1024x768.webp"", ""https://www.ecopoddesign.co.uk/wp-content/uploads/2023/06/Passive-Houses-1024x549.webp""]",
807,Lune Valley Pods,Lune Valley Pods Ltd,"Unit 5D Keer Park, Warton Road, Carnforth LA5 9FG, United Kingdom",United Kingdom,GBR,Lancashire,https://lunevalleypods.co.uk/portfolio/apartment-pod/,,11.0,21.0,,wood/timber,,,54.142315,-2.761253,home,"[""https://lunevalleypods.co.uk/wp-content/uploads/2022/01/f3e25ca0-3be7-45ae-937e-5ce5e7bdad79-450x450.webp"", ""https://lunevalleypods.co.uk/wp-content/uploads/2021/11/IMG-20210908-WA0004-450x450.jpg""]","[""https://lunevalleypods.co.uk/wp-content/uploads/2022/01/Spacious-Kitchen-Area-in-Luxury-Apartment-Pod-450x450.webp"", ""https://lunevalleypods.co.uk/wp-content/uploads/2021/11/feature-kitchen-area-600x375.webp"", ""https://lunevalleypods.co.uk/wp-content/uploads/2021/11/feature-shower-area-600x375.webp"", ""https://lunevalleypods.co.uk/wp-content/uploads/2021/11/feature-cosy-600x375.webp"", ""https://lunevalleypods.co.uk/wp-content/uploads/2021/11/feature-connected-600x375.webp""]"
808,Bespoke Outdoors Living,,,Belgium,BEL,,https://www.bespokeoutdoorsliving.com/geodesic-glamping-dome/,,,,,,,,51.15896,4.90219,,,
809,Armadilla,Armadilla Ltd,"Armadilla Ltd, Unit 1, Bonnyrigg Industrial Estate, Bonnyrigg, EH19 3LW, United Kingdom",United Kingdom,GBR,Scotland,https://armadilla.co.uk/kurv,,3.0,10.0,25.0,wood/timber,15000.0,1000.0,55.874556,-3.106848,home,,
810,Out of the Valley,Out of the Valley Ltd,"The Old Sawmills, Dartington, Totnes, Devon, TQ9 6EU, United Kingdom",United Kingdom,GBR,Devon,https://outofthevalley.co.uk/cabins/nomad-studio/,,4.0,18.0,45.0,timber,45000.0,,50.444858,-3.693531,,,
811,The Wee House Company,The Wee House Company Limited,"The Wee House Company, Standalane, Stewarton, Kilmarnock, KA3 3AH, United Kingdom",United Kingdom,GBR,Scotland,https://theweehousecompany.co.uk/modular-homes/two-bedroom-cottage-style/,,4.0,40.0,90.0,wood/timber,99000.0,,55.682894,-4.305535,home,,
812,Blackdown Shepherd Huts,Blackdown Shepherd Huts Ltd,,United Kingdom,GBR,,https://www.blackdownshepherdhuts.co.uk/our-huts/the-turnkey-hut/,,2.0,,,wood/timber,,,50.942033608883,-2.947152258338,home,"[""https://www.blackdownshepherdhuts.co.uk/wp-content/uploads/2023/07/RCP23-BSH-125-FB.jpg"", ""https://www.blackdownshepherdhuts.co.uk/wp-content/uploads/2025/01/RCP24-BSH-12-22-FB.jpg"", ""https://www.blackdownshepherdhuts.co.uk/wp-content/uploads/2023/02/RCP22-BDSH-420-FB.jpg"", ""https://www.blackdownshepherdhuts.co.uk/wp-content/uploads/2024/05/RCP22-BDSH-344.jpeg""]","[""http://www.blackdownshepherdhuts.co.uk/wp-content/uploads/2026/01/Turnkey-Modular-Plan-Bed-Up.jpg"", ""http://www.blackdownshepherdhuts.co.uk/wp-content/uploads/2026/01/Turnkey-Modular-Plan-Bed-Down.jpg"", ""http://www.blackdownshepherdhuts.co.uk/wp-content/uploads/2026/01/Turnkey-Founder-Plan-Bed-Up.jpg"", ""http://www.blackdownshepherdhuts.co.uk/wp-content/uploads/2026/01/Turnkey-Founder-Plan-Bed-Down.jpg""]"
813,Omnipods & Cabins UK,Omnipods & Cabins UK,"1 The Quadrangle, East Allington, Totnes, TQ9 7PY, United Kingdom",United Kingdom,GBR,Devon,https://www.omnipodsandcabins.co.uk/medio,,2.0,42.0,42.0,,57900.0,1378.57,50.309013,-3.710459,home,"[""https://images.squarespace-cdn.com/content/v1/5a8a997b9f8dce86ccc310b1/1606146380947-MFYMZCBUWYC2VQAJ8216/omnipod+range+medio.JPG"", ""https://images.squarespace-cdn.com/content/v1/5a8a997b9f8dce86ccc310b1/1539006247466-8YR7JU589E2U5FSC79HL/wheel-chair-friendly-holiday-cabin-2.jpg"", ""https://images.squarespace-cdn.com/content/v1/5a8a997b9f8dce86ccc310b1/1539009059783-VLNOUSDJTI1USKKBYZF5/luxury-glamping-cabin-pod-with-deck.jpg"", ""https://images.squarespace-cdn.com/content/v1/5a8a997b9f8dce86ccc310b1/1539006441983-1D7RCKZ645OX3R9SMJO7/luxury-garden-pod-cabin.jpg"", ""https://images.squarespace-cdn.com/content/v1/5a8a997b9f8dce86ccc310b1/1603561408650-QM7ZSVTFEDALJKU8AG50/Omnipod+Medio+Outside.JPG""]","[""https://images.squarespace-cdn.com/content/v1/5a8a997b9f8dce86ccc310b1/1624380525338-PV4L63J74VUILNJ12XY3/Omnipod_Floorplan_Medio.jpg""]"
814,KOTO,Koto Design Ltd,,United Kingdom,GBR,,https://kotodesign.co.uk/small-cabin,,1.0,,,wood/timber,,,51.760539,-1.2665315,home,"[""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/1572806619603-0J97OAWE4HCGM23VQ22G/Muutama-House-Koto-Design.jpg"", ""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/1586795875778-CFF3M6R325V3IGBB8NOI/Koto+Design+-+Modular+prefab+off+grid+house."", ""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/1532781342215-PS2QXOZ6QY4J4EGVTE6X/Koto_Cabin_HiRes-159.jpg"", ""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/1532781333752-SAADKROU0Q939NUT8DPK/Koto_Cabin_HiRes-60.jpg"", ""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/1532781343205-8ZG9FOCZ8T7WEMTCIT7E/Koto_Cabin_HiRes-184.jpg""]",
815,Podmakers,Podmakers Ltd,"Unit 5, Cobdown Farm, Marshfield, Chippenham, SN14 8BL, United Kingdom",United Kingdom,GBR,England,https://www.podmakers.co.uk/the-escape-pod-2,,2.0,7.0,10.0,wood/timber,38000.0,,51.429156,-2.289682,home,,
816,Pod Space,Pod Space Ltd,"Unit 7, Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5QJ, United Kingdom",United Kingdom,GBR,West Yorkshire,https://www.pod-space.co.uk/pods/lite-pod/,,4.0,15.0,45.0,timber,19995.0,,53.733177,-1.985918,home,,
818,Berghaus Tiny House,,,Germany,DEU,,https://berghaus-tinyhouse.com/magdalena-tinyhousemodel/,,,25.0,35.0,wood/timber,,,52.5075573,13.2033524,home,,
819,Aurora Company,Aurora Company Sp. z o.o. Damian Napora,,Poland,POL,,https://auroracompany.pl/modele-domkow/porto/,,2.0,25.4,25.4,wood/timber,,,25.0,4.0,home,"[""https://auroracompany.pl/wp-content/uploads/2023/02/Aurora_org.png"", ""https://auroracompany.pl/wp-content/uploads/2025/07/Frame-5.webp"", ""https://auroracompany.pl/wp-content/uploads/2025/07/Frame-7.webp"", ""https://auroracompany.pl/wp-content/uploads/2025/08/obraz-38.webp"", ""https://auroracompany.pl/wp-content/uploads/2025/06/a__11_-1.png""]","[""https://auroracompany.pl/wp-content/uploads/2025/08/RZUT-Z-GORY-Porto_rzut-0-1024x336.webp"", ""https://auroracompany.pl/wp-content/uploads/2025/08/RZUT-Z-GORY-Porto_rzut-1-1024x488.webp""]"
821,Systimber,Systimber,"Den Beer 18, 9840 De Pinte, Belgium",Belgium,BEL,East Flanders,https://www.systimber.com/tuinkantoren/,,1.0,15.0,40.0,wood/timber,28450.0,,51.013857,3.649488,home,"[""https://www.systimber.com/wp-content/uploads/2020/11/DCA_9951-pichi.jpg"", ""https://www.systimber.com/wp-content/uploads/2024/03/Dewitte-Aalter-72-kopie-scaled.jpg"", ""https://www.systimber.com/wp-content/uploads/2025/07/Coopman-Pedro-Aalter-1.jpg"", ""https://www.systimber.com/wp-content/uploads/2025/07/Hogerhuis_tuinkantoor.jpg"", ""https://www.systimber.com/wp-content/uploads/2025/07/Houten-tuinkantoor-lessenaarsdak.png""]","[""https://www.systimber.com/wp-content/uploads/2023/06/Ontwerp-houten-bijgebouw-met-lessenaarsdak.jpg"", ""https://www.systimber.com/wp-content/uploads/2023/06/Ontwerp-bijgebouw-met-plat-dak.jpg"", ""https://www.systimber.com/wp-content/uploads/2023/06/Ontwerp-bijgebouw-Systimber-Tiny-De-Pinte.jpg"", ""https://www.systimber.com/wp-content/uploads/2025/07/Polyvalent-bijgebouw-met-tuinkantoor-en-lounge.png"", ""https://www.systimber.com/wp-content/uploads/2025/07/Tuinkantoor-met-berging-of-carport-zadeldak.png""]"
823,EcoCabins,,,Netherlands,NLD,,https://www.eco-cabins.com,,,,,wood/timber,,,6.0,0.0,home,"[""https://eco-cabins.com/content/uploads/LEVER-CLT.jpg"", ""https://eco-cabins.com/content/uploads/prefab-tinyvilla.jpeg"", ""https://eco-cabins.com/content/uploads/beach.jpg"", ""https://www.eco-cabins.com/wp-content/uploads/Cabin-slider-1.jpg"", ""https://www.eco-cabins.com/wp-content/uploads/TinyVilla-e1617022497411.png""]",
824,Wikkelhouse,Fiction Factory B.V.,"Amsterdam, Netherlands",Netherlands,NLD,North Holland,https://wikkelhouse.com,,1.0,25.0,,wood/timber,40000.0,,52.3676,4.9041,home,"[""https://wikkelhouse.com/wp-content/uploads/2021/02/Wikkelhouse-livingroom_YW-1024x610.jpg"", ""https://wikkelhouse.com/wp-content/uploads/2021/02/Weltevree_wikkelhouse_gallery_85--1024x684.jpg"", ""https://wikkelhouse.com/wp-content/uploads/2021/02/Wikkelhouse-assembling_YW_DSC5895-1024x590.jpg"", ""https://wikkelhouse.com/wp-content/uploads/2023/04/Wikkelhouse-BEAR_YW_DSC3987-1024x682.jpg"", ""https://wikkelhouse.com/wp-content/uploads/2021/02/Wikkelhouse-solarpanelsIMG_9682-e-1024x683.jpg""]","[""https://wikkelhouse.com/wp-content/uploads/2018/11/Wikkelhouse-dimensions-300x225.jpg"", ""https://wikkelhouse.com/wp-content/uploads/2026/01/WH-exploded-view_ENG-2.svg""]"
826,Madeiguincho,Madeiguincho Lda.,"Rua 1º de Maio 9, 2665-125 Malveira, Portugal",Portugal,PRT,Lisboa,https://www.madeiguincho.pt/melides-casa-na-rvore/9e0qt1oz73tqdjowdp264zawuzchl9,,,,,wood/timber,,,38.930005,-9.268378,,,
827,Mima Housing,Mima Housing Lda.,"Rua do Progresso, 269, 4760-841 Vila Nova de Famalicão, Portugal",Portugal,PRT,Braga,https://www.mimahousing.com/mimalight,,3.0,36.0,120.0,wood/timber,,,41.407826,-8.522328,home,,
828,Jular,Jular Madeiras S.A.,"Rua de São Martinho, 101, 4785-155 Trofa, Portugal",Portugal,PRT,Norte,https://www.jular.pt/en/produtos/casas-pre-fabricadas/casas-modulares-treehouse-sw,,,,,wood/timber,,,41.34241,-8.56304,home,,
829,Ark Shelter,Ark Shelter BV,,Belgium,BEL,,https://ark-shelter.com/work,,,,,wood/timber,,,51.0177745,3.1739027,home,"[""https://shuttle-storage.s3.amazonaws.com/arkshelter/system/resized/Banner%20Footer%20M%20new_1378x0.png?1761989144"", ""https://shuttle-storage.s3.amazonaws.com/arkshelter/system/resized/Banner%20Footer%20T%20new_2403x0.png?1761989124"", ""https://shuttle-storage.s3.amazonaws.com/arkshelter/system/resized/Banner%20Footer%20new_2530x0.png?1761989096""]",
830,MIND,Masaveu,"C/ Jenaro Suárez Prendes, 250. Bajo, 33209, Nuevo Roces, Gijón, Asturias, Spain",Spain,ESP,Asturias,https://mind.masaveu.com,,,,,panels,,,43.507774,-5.63314,home,"[""https://mind.masaveu.com/wp-content/uploads/2025/11/01_Unifamiliares.jpg"", ""https://mind.masaveu.com/wp-content/uploads/2025/11/02_Edificacion_Altura.jpg"", ""https://mind.masaveu.com/wp-content/uploads/2025/11/03_Residencias.jpg"", ""https://mind.masaveu.com/wp-content/uploads/2025/11/04_piscinas.jpg""]","[""https://mind.masaveu.com/wp-content/uploads/2025/10/04_blueprint.svg""]"
831,Grupo Avintia,"Grupo Avintia, S.L.",,Spain,ESP,,https://www.grupoavintia.com,,,,,concrete,,,40.4383011,-3.8028582,home,"[""https://grupoavintia.com/wp-content/uploads/2026/01/vivienda-asequible-madrid-avintia-inmobiliaria-768x960.jpg"", ""https://grupoavintia.com/wp-content/uploads/2025/10/BTR-Asequible-Avintia-Inmobiliaria-768x253.webp"", ""https://grupoavintia.com/wp-content/uploads/2025/05/mayor-fabricante-vv-768x493.jpg"", ""https://grupoavintia.com/wp-content/uploads/2025/04/valencia-1-BANNER-768x195.jpg"", ""https://grupoavintia.com/wp-content/uploads/2025/12/casa-avintia-400-familias-768x253.webp""]",
832,Gardiun Techno,Kovyx Outdoor S.L.,"Avda. Andalucía, 208, 28341 Valdemoro, Madrid, Spain",Spain,ESP,Madrid,https://www.gardiuntechno.com/,,,,,,,,40.187609,-3.678094,home,"[""https://gardiuntechno.com/wp-content/uploads/2024/08/home_footergardiun.jpg""]",
833,Evowall,,"Ctra. Artés, S/N, 08272 Sant Fruitós de Bages, Barcelona, Spain",Spain,ESP,Catalonia,https://www.evowall.com,,,,,composite,,,41.786553,1.863917,home,"[""https://evowall.com/wp-content/uploads/2024/11/evowall_HEADER_HZ-1-copy-scaled.webp"", ""https://evowall.com/wp-content/uploads/2024/11/evowall_HEADER_VER-copy-scaled.webp""]",
834,Sismo Spain,Sismo Building Technology Spain,"Pol. Industrial Nueva Campana, nave 38, 29660 Marbella, Málaga, España",Spain,ESP,Andalucía,https://www.sismospain.com,,,,,composite,,,36.507706,-4.968689,home,"[""https://www.sismospain.com/wp-content/uploads/2022/12/Forjado-Cubierta-Inclinada-Sismospain.jpg"", ""https://www.sismospain.com/wp-content/uploads/2022/12/Forjado-Cubierta-Sismospain.jpg"", ""https://www.sismospain.com/wp-content/uploads/2022/12/Forjado-Planta-Sismospain-1.jpg"", ""https://www.sismospain.com/wp-content/uploads/2022/12/Muro-Sotano-Sismospain.jpg"", ""https://www.sismospain.com/wp-content/uploads/2022/12/Cerramiento-Exterior-Sismospain.jpg""]","[""https://www.sismospain.com/wp-content/uploads/2022/12/Forjado-Planta-Sismospain-1.jpg""]"
835,American Building System,,,Spain,ESP,,https://www.abs.es,,4.0,36.0,,,68880.0,,40.551641485911,-3.271886465732,home,"[""https://www.abs.es/wp-content/uploads/2024/06/abside1.jpg"", ""https://www.abs.es/wp-content/uploads/2023/08/Mejorada01-peui11cjvvczu8nklf1s5kahy45nenky03t5ahjj3q.jpg"", ""https://www.abs.es/wp-content/uploads/2023/08/Tambre-catalogo.jpg"", ""https://www.abs.es/wp-content/uploads/2023/08/Esla-catalogo.jpg"", ""https://www.abs.es/wp-content/uploads/2023/08/Ter-catalogo.jpg""]","[""https://www.abs.es/wp-content/uploads/2023/08/Configurador.png"", ""https://www.abs.es/wp-content/uploads/2023/08/Configurador-interior.png""]"
836,SecoSteel,,,Sweden,SWE,,https://www.secosteel.com,,,,,steel,,,37.902859644774,-4.713674423054,home,"[""https://secosteel.com/wp-content/uploads/2022/07/construccion-seco.jpg"", ""https://secosteel.com/wp-content/uploads/2022/07/estructura-acero-ligero.jpg"", ""https://secosteel.com/wp-content/uploads/2022/07/revestimiento-exterior.jpg"", ""https://secosteel.com/wp-content/uploads/2022/06/uso-vivienda.jpg"", ""https://secosteel.com/wp-content/uploads/2022/09/sistema-contructivo-seco.jpg""]","[""https://secosteel.com/wp-content/uploads/2022/06/plano.png""]"
837,Tini Living,,,Spain,ESP,,https://www.tiniliving.com,,8.0,34.0,114.0,steel,44000.0,1400.0,0.0,18.0,home,,
838,SF System,,,Spain,ESP,,https://www.sfsystem.es,,,,,steel,,,37.1057,-3.6384,,,
839,Enerblock,,,United Arab Emirates,ARE,Dubai,https://www.enerblock.net,,,,,concrete,,,25.2674058,55.2926806,,,
840,La Casa de Hormigón,,,Spain,ESP,,https://www.lacasadehormigon.es,,6.0,120.0,,concrete,220000.0,,40.4053485,-3.8764663,home,"[""https://lacasadehormigon.es/wp-content/uploads/2025/05/opinion-casa-de-hormigon-02.webp"", ""https://lacasadehormigon.es/wp-content/uploads/2025/05/opinion-casa-de-hormigon-04.png"", ""https://lacasadehormigon.es/wp-content/uploads/2025/05/opinion-casa-de-hormigon-03.webp""]",
841,Zero Housing,,,Spain,ESP,,https://www.zerohousing.es,,,,,,,,42.7879674,-8.646095,home,"[""https://zerohousing.es/wp-content/uploads/2024/12/Recurso-1-v4.png"", ""https://zerohousing.es/wp-content/uploads/2025/01/Recurso-1-v6.png"", ""https://zerohousing.es/wp-content/uploads/2024/12/home-foto2.webp"", ""https://zerohousing.es/wp-content/uploads/2025/01/home-imagen1-1.webp"", ""https://zerohousing.es/wp-content/uploads/2025/01/home-imagen2-1.webp""]","[""https://zerohousing.es/wp-content/uploads/2024/12/Tipologia-B_infos_02-1.webp""]"
842,Thermochip,,,Spain,ESP,,https://www.thermochip.com,,,,,composite,,,42.4145139,-6.9130611,panels,,
843,STALART,,"C/ Vicente Peirats Montón, 3, 2B, La Vall d’Uixó, 12600, Castellón, España",Spain,ESP,Castellón,https://www.stalart.es,,,,,steel,,,39.82535,-0.22978,home,"[""https://stalart.es/wp-content/uploads/2024/10/construccion-innovadora-stalart.jpg"", ""https://stalart.es/wp-content/uploads/2024/11/stalart-remagin-homepage-1024x512.jpg"", ""https://stalart.es/wp-content/uploads/2024/12/edificio-remagin-2024.png"", ""https://stalart.es/wp-content/uploads/2024/07/240630-visita-arquitectos-chinosYINTOUR_SPAIN_DAY3_128_LR.jpg""]",
844,Modulya,,,,,,https://www.modulya.com,,,,,concrete,,,37.258902,-6.9313871,home,"[""https://www.modulya.com/images/cube.jpg""]",
845,Medgón,Medgón,"Polígono Industrial, nave 50, Carrión de los Condes, 34120, Palencia, Spain",Spain,ESP,Castilla y León,https://www.medgon.com,,,,,wood/timber,,,42.338288,-4.605116,home,"[""https://www.medgon.com/wp-content/uploads/2024/05/viviendas-unifamiliares.webp"", ""https://www.medgon.com/wp-content/uploads/2024/06/molino-de-la-hoz.webp"", ""https://www.medgon.com/wp-content/uploads/2025/05/Castrillo-de-Murcia.jpg"", ""https://www.medgon.com/wp-content/uploads/2025/05/4-VPO-Villamuriel-de-Cerrato.jpg"", ""https://www.medgon.com/wp-content/uploads/2024/07/duquesa-castrejon-portada.webp""]",
847,Alacali,Alacalı Prefabrik Yapı ve İnşaat Sanayi Ticaret Limited Şirketi,"Organize Sanayi Bölgesi 1. Cadde No:1, Hendek, Sakarya, 54300, Turkey",Turkey,TUR,Sakarya,https://www.alacali.com.tr,,,,,steel,,,40.7997,30.7438,industrial,"[""https://www.alacali.com.tr/wp-content/uploads/2022/07/Sachiura-Distribution-Centre-1-530.jpg"", ""https://www.alacali.com.tr/wp-content/uploads/2022/07/HO530.jpg"", ""https://www.alacali.com.tr/wp-content/uploads/2022/03/VODAFONE-ARENA-2.jpg"", ""https://www.alacali.com.tr/wp-content/uploads/2022/03/Ist-havalimani-a.jpg"", ""https://www.alacali.com.tr/wp-content/uploads/2022/03/Ankara-esenboga-havaliman-3-a.jpg""]",
848,ALFA Prefabrik,ALFA Prefabrike Beton ve Çelik Yapı San.ve Tic.A.Ş.,"Organize Sanayi Bölgesi 23. Cadde No: 3, 38070 Melikgazi, Kayseri, Turkey",Turkey,TUR,Kayseri,http://www.alfaprefabrik.com.tr/,,,,,concrete,,,38.747567,35.341051,industrial,"[""https://alfaprefabrik.com.tr/wp-content/uploads/2015/11/20140811_100354-404x256.jpg"", ""http://alfaprefabrik.com.tr/wp-content/themes/Karma/truethemes_framework/extended/timthumb/timthumb.php?src=https://alfaprefabrik.com.tr/wp-content/uploads/2013/11/uretim-kapasitesi.jpg&h=111&w=190"", ""http://alfaprefabrik.com.tr/wp-content/themes/Karma/truethemes_framework/extended/timthumb/timthumb.php?src=https://alfaprefabrik.com.tr/wp-content/uploads/2013/11/dayanikli-uretim.jpg&h=111&w=190"", ""http://alfaprefabrik.com.tr/wp-content/themes/Karma/truethemes_framework/extended/timthumb/timthumb.php?src=https://alfaprefabrik.com.tr/wp-content/uploads/2017/09/19-Custom.jpg&h=111&w=190"", ""http://alfaprefabrik.com.tr/wp-content/themes/Karma/truethemes_framework/extended/timthumb/timthumb.php?src=https://alfaprefabrik.com.tr/wp-content/uploads/2017/09/46-Custom.jpg&h=111&w=190""]",
849,Batı Prefabrik,Batı Prefabrik A.Ş.,,Turkey,TUR,,https://www.batiprefabrik.com.tr/,,,,,concrete,,,38.429245949039,27.233585747563,industrial,"[""https://www.dulgerinsaat.com/uploads/4_77.jpg"", ""https://www.dulgerinsaat.com/uploads/3_111.jpg"", ""https://www.dulgerinsaat.com/uploads/3_109.jpg"", ""https://www.dulgerinsaat.com/uploads/4_73.jpg"", ""https://www.dulgerinsaat.com/uploads/14_8.jpg""]",
853,Cemre Prefabrik,,,Turkey,TUR,,https://cemreprefabrik.com.tr/,,,,,concrete,,,38.559104,43.323012,industrial,"[""https://cemreprefabrik.com.tr/wp-content/uploads/2023/03/altyapi_kanalizasyon_elemanlari_cemreprefabrik.jpg"", ""https://cemreprefabrik.com.tr/wp-content/uploads/2023/03/prefabrik_yapielemanlari_cemreprefabrik.jpg"", ""https://cemreprefabrik.com.tr/wp-content/uploads/2023/03/ongerilme_kopru_kirisleri_cemreprefabrik.jpg"", ""https://cemreprefabrik.com.tr/wp-content/uploads/2023/03/WhatsApp-Image-2024-12-18-at-11.59.21-2-384x350.jpeg"", ""https://cemreprefabrik.com.tr/wp-content/uploads/2023/03/WhatsApp-Image-2023-01-05-at-11.56.09-3-384x350.jpeg""]",
