id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude
724,セキスイハウス (Sekisui House),"積水ハウス株式会社 (Sekisui House, Ltd.)","1-1-88 Oyodonaka, Kita-ku, Osaka 531-0076, Japan",Japan,JPN,Osaka,https://www.hsnet.jp/index.html,NaN,10,80.0,300.0,steel,20000000.0,250000.0,34.705415,135.489959
725,百年住宅,百年住宅株式会社,"静岡県静岡市駿河区大谷二丁目20-23, 〒422-8017, 日本",Japan,JPN,静岡県,https://www.wpc100.co.jp/,NaN,52,99.48,181.84,concrete,NaN,NaN,34.956624,138.410683
726,Elite Systems GB,Elite Systems (GB) Ltd,"Bedford Street, Westgate, Cleckheaton, West Yorkshire, BD19 5EA, United Kingdom",United Kingdom,GBR,West Yorkshire,http://www.elitesystemsgb.co.uk,NaN,NaN,NaN,NaN,steel,NaN,NaN,53.72449,-1.71367
727,SKW Construction,SKW Construction Ltd,NaN,Slovakia,SVK,NaN,http://www.skwgroup.co.uk/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
728,SiBCAS,SiBCAS Ltd,NaN,United Kingdom,GBR,NaN,https://sibcas.co.uk,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
729,Phoenix Building Systems,Phoenix Building Systems Ltd,NaN,United Kingdom,GBR,NaN,http://www.phoenixbuildingsystems.com,NaN,6,NaN,NaN,steel,NaN,NaN,NaN,NaN
730,TF Jackson,NaN,NaN,United Kingdom,GBR,NaN,http://www.jackson-group.co.uk/,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
731,Vision Built,NaN,"Ballina Road, Rathscanlan, Tubbercurry, Co. Sligo, F91 HC92, Ireland",Ireland,IRL,Co. Sligo,http://www.vision-built.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,54.051768,-8.737342
732,TG Escapes,NaN,NaN,United Kingdom,GBR,NaN,http://www.tgescapes.co.uk,NaN,NaN,NaN,NaN,timber,NaN,NaN,NaN,NaN
733,Premier Modular,NaN,NaN,United Kingdom,GBR,NaN,http://www.premiermodular.co.uk,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
734,JDC Building Works,JDC Building Works Ltd.,NaN,United Kingdom,GBR,NaN,http://jdcbuildingworks.com/,NaN,NaN,nan,nan,NaN,NaN,NaN,NaN,NaN
735,Modex Spaces,Modex Spaces Limited,"Unit 6, Poplar Drive, Witton, Birmingham, B6 7AD, United Kingdom",United Kingdom,GBR,England,http://www.modex-spaces.co.uk,NaN,NaN,NaN,NaN,steel,NaN,NaN,52.511806,-1.875016
736,Cleveland Modular,NaN,NaN,United Kingdom,GBR,NaN,http://www.clevelandgroup.co.uk,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
737,MBS Modular Building Systems,Modular Building Systems Ltd,"Unit 8, Crown Business Park, Dukestown, Tredegar, NP22 4EF, United Kingdom",United Kingdom,GBR,Wales,http://mbssltd.co.uk/,NaN,NaN,NaN,NaN,steel,NaN,NaN,51.778838,-3.264078
738,Thurston Group,NaN,NaN,United Kingdom,GBR,NaN,http://www.thurstongroup.co.uk,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
739,Wernick Refurbished Buildings,NaN,NaN,United Kingdom,GBR,NaN,http://www.wernick.co.uk/refurbished,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
740,Cabins & Containers,Cabins & Containers Ltd,NaN,United Kingdom,GBR,NaN,http://www.cabinsandcontainers.co.uk,NaN,10,nan,nan,steel,nan,nan,NaN,NaN
741,Portakabin,Portakabin Limited,"New Lane, Huntington, York, YO32 9PT, United Kingdom",United Kingdom,GBR,Yorkshire,https://www.portakabin.com/?utm_source=MPBA&utm_medium=referral&utm_campaign=cta,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
742,The Qube,NaN,NaN,United Kingdom,GBR,NaN,http://www.theqube.co.uk,NaN,NaN,NaN,NaN,SIP (Structural Insulated Panels),NaN,NaN,NaN,NaN
743,Ideal Building Systems,Ideal Building Systems Ltd,"Carnaby Industrial Estate, Bridlington, YO15 3QY, United Kingdom",United Kingdom,GBR,East Yorkshire,http://www.idealbuildingsystems.co.uk,NaN,NaN,NaN,NaN,steel,NaN,NaN,54.06605,-0.22855
744,Paragon Space,NaN,NaN,United Kingdom,GBR,East Yorkshire,http://www.paragonspace.co.uk/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
745,Boyton-BRJ,Boyton-BRJ System Buildings Limited,NaN,United Kingdom,GBR,NaN,http://www.boyton-brj.co.uk,NaN,NaN,NaN,NaN,timber,NaN,NaN,NaN,NaN
746,Algeco UK,NaN,NaN,United Kingdom,GBR,NaN,http://www.elliottuk.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
747,Newspace,NaN,NaN,United Kingdom,GBR,NaN,http://www.newspace.co.uk,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
748,Silwood Space,NaN,"123 Theobalds Park Road, Enfield, EN2 9BH, United Kingdom",United Kingdom,GBR,England,http://www.silwoodspace.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.668543,-0.092127
749,MRC Modular,NaN,NaN,United Kingdom,GBR,NaN,http://www.mrcmodular.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
750,ASG Fabrications,NaN,"Batley, UK",United Kingdom,GBR,West Yorkshire,http://www.asgfabrications.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,53.7038,-1.6336
751,Hemsec,NaN,NaN,United Kingdom,GBR,NaN,http://www.hemsec.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
752,Lowrie Modular Buildings,Lowrie Brothers Ltd,NaN,United Kingdom,GBR,South East England,http://www.lowriebros.co.uk,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
753,Actiform,NaN,NaN,United Kingdom,GBR,NaN,http://actiform.co.uk,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
754,PF Modular,NaN,NaN,United Kingdom,GBR,Hampshire,http://www.pfmodular.co.uk,NaN,NaN,nan,nan,steel,nan,nan,NaN,NaN
755,Chaparral,NaN,"Kelowna, BC, Canada",Canada,CAN,British Columbia,http://www.chaparralbuilt.com/,NaN,NaN,70.8,NaN,wood/timber,250000,NaN,NaN,NaN
756,Shelter,NaN,NaN,Canada,CAN,NaN,http://www.shelterhomes.ca/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
757,Lumar Haus,Lumar Haus Gmbh,"Blaue Lagune, Teilfläche 63, 2351 Wiener Neudorf, Österreich",Austria,AUT,Niederösterreich,https://www.lumar-haus.at,NaN,8,nan,nan,wood/timber,nan,nan,48.067421,16.321727
758,Marles,NaN,NaN,Austria,AUT,NaN,https://www.marles.at,NaN,5,104.0,125.0,wood/timber,NaN,NaN,NaN,NaN
759,Sonnleitner,NaN,"Ortenburg, Bayern, Deutschland",Germany,DEU,Bayern,https://www.sonnleitner.de/home.html,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,48.5667,13.2167
760,Mein Schwabenhaus,Mein Schwabenhaus Österreich GmbH,"Mariahilfer Straße 123, 1060 Wien, Österreich",Austria,AUT,Wien,https://mein-schwabenhaus.at,NaN,14,nan,nan,wood/timber,nan,nan,48.192013,16.34296
761,Wolf Haus,Wolf Systembau Gesellschaft m.b.H.,"Wolf-Haus Straße 1, 3300 Amstetten, Österreich",Austria,AUT,Niederösterreich,https://www.wolfhaus.at,NaN,NaN,80,250,wood/timber,NaN,NaN,48.121324,14.872019
762,Nema,"Nema, spol. s r.o.","Olešnice 107, 373 31 Olešnice, Czech Republic",Czech Republic,CZE,Jihočeský kraj,https://www.nema.cz/,NaN,NaN,NaN,NaN,"wood (including CLT, MHM, KVH, BSH)",NaN,NaN,48.992205,14.500106
763,TESAŘSTVÍ BISKUP,"TESAŘSTVÍ BISKUP, s. r. o.",NaN,Czech Republic,CZE,NaN,https://www.tesari.cz/?utm_source=admd&utm_medium=proklik,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
764,DMK System,NaN,NaN,Czech Republic,CZE,NaN,https://www.dmk-system.cz/?utm_source=admd&utm_medium=proklik,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
765,OTHERm,OTHERm s.r.o.,"Lidická 700/19, Brno, 602 00, Česká republika",Czech Republic,CZE,Jihomoravský kraj,https://www.otherm.cz,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,49.204376,16.604035
766,Woodbase,NaN,NaN,Czech Republic,CZE,NaN,https://woodbase.cz/,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
767,HOUSES BG,NaN,NaN,Bulgaria,BGR,NaN,http://www.houses-bg.com,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
768,BL Sport Houses,BL Sport Ltd,NaN,Bulgaria,BGR,NaN,http://www.blsporthouses.com,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
769,Братя Пашкулеви,NaN,"гр. Брацигово, фабрика ""Братя Пашкулеви"", Bulgaria",Bulgaria,BGR,Pazardzhik,http://www.paskulevi.com,NaN,27,55,222,wood/timber,NaN,NaN,42.0203,24.3744
770,Глобал Стракчърс,Глобал Стракчърс ООД,"с. Басарбово, местност Кантона, България",Bulgaria,BGR,Ruse,http://www.globalstructuresltd.com,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,43.7796,25.9568
771,Еврохолц,Еврохолц ООД,"Генерал Тошево, България",Bulgaria,BGR,Dobrich,https://www.euroholz.eu,NaN,NaN,1400.0,3000.0,wood/timber,NaN,NaN,43.7017,27.8317
772,Екозид,NaN,NaN,Bulgaria,BGR,NaN,http://www.ecozid.com,NaN,3,97,272,wood/timber,29190,nan,NaN,NaN
773,Ted House,NaN,NaN,Bulgaria,BGR,NaN,http://www.ted-house.com,NaN,1,24,430,NaN,NaN,NaN,NaN,NaN
774,ТЕС,ТЕС ЕКОСТРОЙ 1 ЕООД,"ул. ""Черешова градина"" №15, Панчарево, София, Bulgaria",Bulgaria,BGR,Sofia,http://www.tes-bg.com,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,42.582074,23.4207
775,LapWall,LapWall Oyj,NaN,Finland,FIN,NaN,http://www.lapwall.fi,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
776,Adlerhaus,NaN,NaN,Germany,DEU,NaN,http://www.adlerhaus.de,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
777,ALHO,ALHO Systembau GmbH,"Am Oberwald 1, 57584 Wallmenroth, Germany",Germany,DEU,Rhineland-Palatinate,http://www.alho.com,NaN,NaN,nan,nan,steel,nan,nan,50.797163,7.85443
778,allkauf haus,allkauf haus GmbH,NaN,Germany,DEU,NaN,http://www.allkauf.de,NaN,54,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
779,Baufritz,Bau-Fritz GmbH & Co. KG,"Alpenstraße 25, 87746 Erkheim, Deutschland",Germany,DEU,Bayern,http://www.baufritz.de,NaN,3,100,200.0,wood/timber,450000,3600,48.07059,10.26739
780,Beilharz Haus,NaN,NaN,Germany,DEU,Baden-Württemberg,http://www.beilharz-haus.de,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
781,Büdenbender Hausbau,NaN,NaN,Germany,DEU,NaN,http://www.buedenbender-hausbau.de,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
782,ELK,ELK GmbH,NaN,Germany,DEU,NaN,https://www.elkhaus.de/,NaN,4,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
783,Fingerhut Haus,Fingerhut Haus GmbH,NaN,Germany,DEU,NaN,http://www.fingerhuthaus.de,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
784,Haas Fertighaus,Haas Fertigbau GmbH,"Industriestraße 8, 84326 Falkenberg, Deutschland",Germany,DEU,Bayern,http://haas-fertighaus.de/hp1/Startseite.htm#1,NaN,NaN,80,250,wood/timber,220000,nan,48.525018,12.841889
785,HARTL HAUS,Hartl Haus Holzindustrie GmbH,NaN,Germany,DEU,NaN,http://www.hartlhaus.de/,NaN,4,50,250,wood/timber,NaN,NaN,NaN,NaN
786,Hauck Hausbau,NaN,NaN,Germany,DEU,Baden-Württemberg,https://hauck-hausbau.de/,NaN,5,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
787,HBB Holzbau Bayern,HBB Holzbau Bayern GmbH & Co. KG,"Rathausplatz 4–6, 92439 Bodenwöhr, Germany",Germany,DEU,Bayern,https://holzbau-bayern.de/,NaN,4,NaN,NaN,wood/timber,NaN,NaN,49.279597,12.226019
788,HolzHaus Bonndorf,HolzHaus Bonndorf GmbH,"Im Breitenfeld 14, 79848 Bonndorf im Schwarzwald, Deutschland",Germany,DEU,Baden-Württemberg,https://holzhaus.com/,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,47.815543,8.363396
789,ISOWOODhaus,holz & raum GmbH & Co. KG,"Therecker Weg 11, 57413 Finnentrop, Germany",Germany,DEU,Nordrhein-Westfalen,http://www.isowoodhaus.de/,NaN,50,100,250,wood/timber,NaN,NaN,51.17609,7.97654
790,Interhaus Barta,Interhaus-Barta Kft.,NaN,Hungary,HUN,NaN,http://www.interhaus.hu,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
791,Pannon Készház,NaN,NaN,Hungary,HUN,NaN,http://www.pannonkeszhaz.hu,NaN,NaN,nan,nan,wood/timber,nan,nan,NaN,NaN
792,Variosystem,NaN,NaN,Hungary,HUN,NaN,http://www.variosystem.hu,NaN,NaN,NaN,NaN,SIP (Structural Insulated Panels),NaN,NaN,NaN,NaN
793,ARBIO,ARBIO S.A.,NaN,Switzerland,CHE,NaN,https://www.arbio.ch/,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
794,Artcan (Maisons en Chanvre),NaN,NaN,NaN,NaN,NaN,http://maisonenchanvre.com/,NaN,NaN,NaN,NaN,hempcrete (béton de chanvre),NaN,NaN,NaN,NaN
795,Hemp Built,NaN,NaN,Australia,AUS,NaN,http://www.hempbuilt.com.au/,NaN,NaN,nan,nan,hempcrete,nan,nan,NaN,NaN
796,Hemp Building Company,NaN,NaN,NaN,NaN,NaN,https://www.hempbuildingco.com/,NaN,NaN,NaN,NaN,hemplime (hempcrete composite),NaN,NaN,NaN,NaN
797,Tiny House Scotland,NaN,NaN,United Kingdom,GBR,NaN,https://tinyhousescotland.co.uk/tiny-house-scotland-store/tiny-houses/nesthouse-moveable-micro-house-complete-ex-works/,NaN,2,24,24,wood/timber,55000,2292,NaN,NaN
798,Klein,NaN,NaN,Spain,ESP,NaN,https://liveklein.com/houses/a45/,NaN,3,45,150,CLT,99000,nan,NaN,NaN
799,ekokoncept,NaN,NaN,NaN,NaN,NaN,http://www.ekokoncept.com/en/prefabricated-houses/prefabricated-house-ek-014/,NaN,4,23.05,55.5,NaN,38800,nan,NaN,NaN
800,Lushna,NaN,NaN,NaN,NaN,NaN,http://www.glamping-lushna.com/lushna-suite-lux-glamping-cabin,NaN,7,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
801,houzEKO,NaN,NaN,NaN,NaN,NaN,https://houzeko.com/project/our-wooden-tiny-house/,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
802,NOMAAD Home,NaN,NaN,Norway,NOR,NaN,https://www.nomadcontainer.com/,NaN,5,18,72,steel,5000,3000,NaN,NaN
803,Tiny Wunder House,NaN,"Oradea, Romania",Romania,ROU,Oradea,http://www.tinywunderhouse.com/models/pollux/,NaN,1,14,14,wood/timber,42900,3064,47.0722,21.9211
804,Eco Tiny House,Eco Tiny House SRL,"Strada Victor Babeș 29, Cluj-Napoca, 400000, Romania",Romania,ROU,Cluj,https://ecotiny.house/products/tiny-houses/tinyvictor,NaN,5,20.0,50.0,wood/timber,25000.0,1200.0,NaN,NaN
805,Solido House,Solido House SRL,"Strada Sălciilor nr. 2, Popești-Leordeni, Ilfov, 077160, România",Romania,ROU,Ilfov,https://solidohouse.ro/,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,44.372049,26.175814
806,Eco Pod Design,NaN,NaN,United Kingdom,GBR,NaN,http://www.ecopoddesign.co.uk/residential/,NaN,5,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
807,Lune Valley Pods,NaN,"Unit 5D Keer Park, Warton Road, Carnforth LA5 9FG, United Kingdom",United Kingdom,GBR,Lancashire,https://lunevalleypods.co.uk/portfolio/apartment-pod/,NaN,11,21.0,NaN,wood/timber,NaN,NaN,54.142315,-2.761253
808,Bespoke Outdoors Living,NaN,NaN,Belgium,BEL,NaN,https://www.bespokeoutdoorsliving.com/geodesic-glamping-dome/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
809,Armadilla,Armadilla Ltd,"Armadilla Ltd, Unit 1, Bonnyrigg Industrial Estate, Bonnyrigg, EH19 3LW, United Kingdom",United Kingdom,GBR,Scotland,https://armadilla.co.uk/kurv,NaN,3,10.0,25.0,wood/timber,15000.0,1000.0,55.874556,-3.106848
810,Out of the Valley,Out of the Valley Ltd,"The Old Sawmills, Dartington, Totnes, Devon, TQ9 6EU, United Kingdom",United Kingdom,GBR,Devon,https://outofthevalley.co.uk/cabins/nomad-studio/,NaN,4,18,45,timber,45000,nan,50.444858,-3.693531
811,The Wee House Company,The Wee House Company Limited,"The Wee House Company, Standalane, Stewarton, Kilmarnock, KA3 3AH, United Kingdom",United Kingdom,GBR,Scotland,https://theweehousecompany.co.uk/modular-homes/two-bedroom-cottage-style/,NaN,4,40,90,wood/timber,99000,nan,55.682894,-4.305535
812,Blackdown Shepherd Huts,NaN,NaN,United Kingdom,GBR,NaN,https://www.blackdownshepherdhuts.co.uk/our-huts/the-turnkey-hut/,NaN,2,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
813,Omnipods & Cabins UK,Omnipods & Cabins UK,"1 The Quadrangle, East Allington, Totnes, TQ9 7PY, United Kingdom",United Kingdom,GBR,Devon,https://www.omnipodsandcabins.co.uk/medio,NaN,2,42,42,NaN,49500,nan,50.309013,-3.710459
814,KOTO,NaN,NaN,United Kingdom,GBR,NaN,https://kotodesign.co.uk/small-cabin,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
815,Podmakers,Podmakers Ltd,"Unit 5, Cobdown Farm, Marshfield, Chippenham, SN14 8BL, United Kingdom",United Kingdom,GBR,England,https://www.podmakers.co.uk/the-escape-pod-2,NaN,2,7,10,wood/timber,38000,NaN,51.429156,-2.289682
816,Pod Space,Pod Space Ltd,"Unit 7, Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5QJ, United Kingdom",United Kingdom,GBR,West Yorkshire,https://www.pod-space.co.uk/pods/lite-pod/,NaN,4,15,45,timber,19995,nan,53.733177,-1.985918
817,Redukt,NaN,NaN,Poland,POL,NaN,https://www.redukt.org/eng-start,NaN,3,18,48,wood/timber,nan,nan,NaN,NaN
818,Berghaus Tiny House,NaN,NaN,Germany,DEU,NaN,https://berghaus-tinyhouse.com/magdalena-tinyhousemodel/,NaN,NaN,25,35,wood/timber,nan,nan,NaN,NaN
819,Aurora Company,Aurora Company Sp. z o.o. Damian Napora,NaN,Poland,POL,NaN,https://auroracompany.pl/modele-domkow/porto/,NaN,2,25.4,25.4,wood/timber,NaN,NaN,NaN,NaN
820,Racocoon (U-Coon),Racocoon bv,"Langeweg 119, 2990 Wuustwezel, België",Belgium,BEL,Antwerpen,https://www.racocoon.be/u-coon,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,51.392675,4.523062
821,Systimber,Systimber,"Den Beer 18, 9840 De Pinte, Belgium",Belgium,BEL,East Flanders,https://www.systimber.com/tuinkantoren/,NaN,1,15,40,wood/timber,28450,nan,51.013857,3.649488
822,Tiny House Benelux,Tiny House Benelux,NaN,Netherlands,NLD,NaN,https://tinyhousebenelux.nl,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
823,EcoCabins,NaN,NaN,Netherlands,NLD,NaN,https://www.eco-cabins.com,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
824,Wikkelhouse,NaN,"Amsterdam, Netherlands",Netherlands,NLD,North Holland,https://wikkelhouse.com,NaN,1,25,nan,wood/timber,40000,nan,52.3676,4.9041
825,Global Reality,Global Reality Ltd.,NaN,NaN,NaN,NaN,https://www.globalreality-ltd.com/products/dream-house-smarthouse-cabin-lodge-for-your-garden,NaN,2,13.0,24.0,NaN,34000.0,1708.33,NaN,NaN
826,Madeiguincho,Madeiguincho Lda.,"Rua 1º de Maio 9, 2665-125 Malveira, Portugal",Portugal,PRT,Lisboa,https://www.madeiguincho.pt/melides-casa-na-rvore/9e0qt1oz73tqdjowdp264zawuzchl9,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,38.930005,-9.268378
827,Mima Housing,Mima Housing Lda.,"Rua do Progresso, 269, 4760-841 Vila Nova de Famalicão, Portugal",Portugal,PRT,Braga,https://www.mimahousing.com/mimalight,NaN,3,36,120,wood/timber,NaN,NaN,41.407826,-8.522328
828,Jular,Jular Madeiras S.A.,"Rua de São Martinho, 101, 4785-155 Trofa, Portugal",Portugal,PRT,Norte,https://www.jular.pt/en/produtos/casas-pre-fabricadas/casas-modulares-treehouse-sw,NaN,NaN,nan,nan,wood/timber,nan,nan,41.34241,-8.56304
829,Ark Shelter,Ark Shelter BV,NaN,Belgium,BEL,NaN,https://ark-shelter.com/work,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN
830,MIND,Masaveu,"C/ Jenaro Suárez Prendes, 250. Bajo, 33209, Nuevo Roces, Gijón, Asturias, Spain",Spain,ESP,Asturias,https://mind.masaveu.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.507774,-5.63314
831,Grupo Avintia,"Grupo Avintia, S.L.",NaN,Spain,ESP,NaN,https://www.grupoavintia.com,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN
832,Gardiun Techno,Kovyx Outdoor S.L.,"Avda. Andalucía, 208, 28341 Valdemoro, Madrid, Spain",Spain,ESP,Madrid,https://www.gardiuntechno.com/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.187609,-3.678094
833,Evowall,NaN,"Ctra. Artés, S/N, 08272 Sant Fruitós de Bages, Barcelona, Spain",Spain,ESP,Catalonia,https://www.evowall.com,NaN,NaN,NaN,NaN,composite,NaN,NaN,41.786553,1.863917
834,Sismo Spain,Sismo Building Technology Spain,"Pol. Industrial Nueva Campana, nave 38, 29660 Marbella, Málaga, España",Spain,ESP,Andalucía,https://www.sismospain.com,NaN,NaN,NaN,NaN,composite,NaN,NaN,36.507706,-4.968689
835,American Building System,NaN,NaN,Spain,ESP,NaN,https://www.abs.es,NaN,4,36,NaN,NaN,68880,NaN,NaN,NaN
836,SecoSteel,NaN,NaN,Sweden,SWE,NaN,https://www.secosteel.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
837,Tini Living,NaN,NaN,Spain,ESP,NaN,https://www.tiniliving.com,NaN,8,34,114,steel,44000,1400,NaN,NaN
838,SF System,NaN,NaN,Spain,ESP,NaN,https://www.sfsystem.es,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
839,Enerblock,NaN,NaN,United Arab Emirates,ARE,Dubai,https://www.enerblock.net,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN
840,La Casa de Hormigón,NaN,NaN,Spain,ESP,NaN,https://www.lacasadehormigon.es,NaN,6,120,NaN,concrete,220000,NaN,NaN,NaN
841,Zero Housing,NaN,NaN,Spain,ESP,NaN,https://www.zerohousing.es,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
842,Thermochip,NaN,NaN,Spain,ESP,NaN,https://www.thermochip.com,NaN,NaN,NaN,NaN,composite,NaN,NaN,NaN,NaN
843,STALART,NaN,"C/ Vicente Peirats Montón, 3, 2B, La Vall d’Uixó, 12600, Castellón, España",Spain,ESP,Castellón,https://www.stalart.es,NaN,NaN,NaN,NaN,steel,NaN,NaN,39.82535,-0.22978
844,Modulya,NaN,NaN,NaN,NaN,NaN,https://www.modulya.com,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN
845,Medgón,Medgón,"Polígono Industrial, nave 50, Carrión de los Condes, 34120, Palencia, Spain",Spain,ESP,Castilla y León,https://www.medgon.com,NaN,NaN,nan,nan,wood/timber,nan,nan,42.338288,-4.605116
846,Akat Prefabrike,Akat Prefabrik Yapı Sanayi ve Ticaret Ltd. Şti.,"Beysan Sanayi Sitesi, Birlik Caddesi, No:32, Haramidere, Avcılar, 34310 İstanbul, Türkiye",Turkey,TUR,İstanbul,http://www.akatprefabrike.com.tr/,NaN,NaN,NaN,NaN,steel,NaN,NaN,41.039173,28.664247
847,Alacali,Alacalı Prefabrik Yapı ve İnşaat Sanayi Ticaret Limited Şirketi,"Organize Sanayi Bölgesi 1. Cadde No:1, Hendek, Sakarya, 54300, Turkey",Turkey,TUR,Sakarya,https://www.alacali.com.tr,NaN,NaN,NaN,NaN,steel,NaN,NaN,40.7997,30.7438
848,ALFA Prefabrik,ALFA Prefabrike Beton ve Çelik Yapı San.ve Tic.A.Ş.,"Organize Sanayi Bölgesi 23. Cadde No: 3, 38070 Melikgazi, Kayseri, Turkey",Turkey,TUR,Kayseri,http://www.alfaprefabrik.com.tr/,NaN,NaN,NaN,NaN,concrete,NaN,NaN,38.747567,35.341051
849,Batı Prefabrik,Batı Prefabrik A.Ş.,NaN,Turkey,TUR,NaN,https://www.batiprefabrik.com.tr/,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN
850,Beltas Yapı,NaN,NaN,Belgium,BEL,NaN,http://www.beltesyapi.com/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
851,BG Prefabrik,NaN,NaN,Bulgaria,BGR,NaN,https://www.bgprefabrik.com.tr/,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
852,Betonel,Betonel AŞ,NaN,Belgium,BEL,NaN,https://www.betonel.com.tr/,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN
853,Cemre Prefabrik,NaN,NaN,Turkey,TUR,NaN,https://cemreprefabrik.com.tr/,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN
854,Dagyapi Prefabrik,Dagyapi Prefabrik Insaat Sanayi ve Ticaret Limited Sirketi,"Gebze Organize Sanayi Bölgesi, 800. Sokak No: 802 Gebze, Kocaeli, 41400, Turkey",Turkey,TUR,Kocaeli,https://www.dagyapiprefabrik.com/,NaN,NaN,NaN,NaN,steel,NaN,NaN,40.828189,29.430974
855,Dayan Beton,NaN,NaN,Turkey,TUR,NaN,https://www.dayanbeton.com.tr/,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN
856,EKS Göktaş Prefabrik,NaN,NaN,Turkey,TUR,NaN,https://www.eksgoktas.com.tr/,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN
857,Elit Prefabrike,NaN,NaN,NaN,NaN,NaN,https://elitprefabrik.com/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
