id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude,type,viz,plans
884,Cavco,"Cavco Industries, Inc.",NaN,United States,USA,North Carolina,https://cavco.com/northcarolina,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN,home,,
885,Nationwide Homes,"Nationwide Homes, LLC","4840 E. Main Street, Martinsville, VA 24112, USA",United States,USA,Virginia,http://nationwide-homes.com/,NaN,20,111.48,418.06,wood/timber,100000.0,1500.0,36.694363,-79.790385,home,,
886,Destiny Home Builders,"Destiny Home Builders, Inc.","123 Main Street, Atlanta, GA 30301, United States",United States,USA,Georgia,http://destinyhomebuilders.com/,NaN,10,70.0,200.0,wood,150000.0,1000.0,33.7489954,-84.3879824,home,,
887,Champion Homes,NaN,"Lillington, North Carolina, United States",United States,USA,North Carolina,http://championhomesofnc.com/,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,35.3996,-78.8156,home,"[""https://res.cloudinary.com/douaer6ci/image/fetch/s--Xz8Wm2hM--/c_fill,f_auto,fl_any_format.progressive,h_225,q_70,w_400/https://prd-champion-homes.s3.amazonaws.com/jumpoffs/images/image-jump-cdc.jpg"", ""https://res.cloudinary.com/douaer6ci/image/fetch/s--FrjAudF1--/c_fill,f_auto,fl_any_format.progressive,h_225,q_70,w_400/https://prd-champion-homes.s3.amazonaws.com/images/imag-gallery-overview-lillington-02.jpg"", ""https://res.cloudinary.com/douaer6ci/image/fetch/s--F2YarqK0--/c_fill,f_auto,fl_any_format.progressive,h_225,q_70,w_400/https://prd-champion-homes.s3.amazonaws.com/images/imag-gallery-overview-lillington-01.jpg"", ""https://res.cloudinary.com/douaer6ci/image/fetch/s--uLiM5FDs--/c_fill,f_auto,fl_any_format.progressive,h_225,q_70,w_400/https://prd-champion-homes.s3.amazonaws.com/images/imag-gallery-overview-lillington-05.jpg"", ""https://res.cloudinary.com/douaer6ci/image/fetch/s--w43loxcC--/c_fill,f_auto,fl_any_format.progressive,h_225,q_70,w_400/https://prd-champion-homes.s3.amazonaws.com/images/imag-gallery-overview-lillington-10.jpg""]",
888,Champion Homes,NaN,NaN,NaN,NaN,NaN,http://championhomesky.com/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home,,
889,Champion Homes,NaN,"Dresden, Tennessee, United States",United States,USA,Tennessee,http://championhomesoftn.com/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.2881,-88.7081,home,,
890,Clayton Addison,NaN,NaN,NaN,NaN,NaN,http://claytonaddisonhbf.com/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home,,
891,Guerdon Modular Buildings,NaN,NaN,United States,USA,NaN,https://www.guerdonmodularbuildings.com/,NaN,NaN,NaN,NaN,steel,NaN,NaN,43.5520655,-116.1595321,home,"[""https://www.guerdonmodularbuildings.com/wp-content/uploads/2023/01/multyaprtment.png"", ""https://www.guerdonmodularbuildings.com/wp-content/uploads/2023/01/hotells.png"", ""https://www.guerdonmodularbuildings.com/wp-content/uploads/2023/01/stu-housing.png"", ""https://www.guerdonmodularbuildings.com/wp-content/uploads/2023/01/affordebal.png"", ""https://www.guerdonmodularbuildings.com/wp-content/uploads/2023/01/assted-live.png""]","[""https://www.guerdonmodularbuildings.com/wp-content/uploads/2023/01/project-5.png"", ""https://www.guerdonmodularbuildings.com/wp-content/uploads/2023/01/project-4.png"", ""https://www.guerdonmodularbuildings.com/wp-content/uploads/2023/01/project-3.png"", ""https://www.guerdonmodularbuildings.com/wp-content/uploads/2023/01/project-2.png"", ""https://www.guerdonmodularbuildings.com/wp-content/uploads/2023/01/project.png""]"
892,Red Sea International,Red Sea International Company,"King Abdulaziz Road, P.O. Box 4277, Riyadh 11491, Kingdom of Saudi Arabia",Saudi Arabia,SAU,Riyadh,https://redseaintl.com/,NaN,NaN,NaN,NaN,steel,NaN,NaN,24.658611,46.712778,,,
893,Algeco,NaN,NaN,United Kingdom,GBR,NaN,https://www.algeco.co.uk/,NaN,NaN,NaN,NaN,steel,NaN,NaN,40.0,0.0,industrial,"[""https://www.algeco.co.uk/sites/default/files/styles/slide_hero_mobile/public/2023-11/containers%20PSD%20ALG_0.jpg.jpg?itok=S-LjpHDh"", ""https://www.algeco.co.uk/sites/default/files/styles/slide_hero_mobile/public/2024-09/2024-09-04%2014_26_56-NVIDIA%20GeForce%20Overlay%20DT.png.jpg?itok=o8aQMpcb""]",
894,KLEUSBERG,NaN,NaN,Germany,DEU,NaN,https://www.kleusberg.de/,NaN,NaN,NaN,NaN,steel,NaN,NaN,50.8085424,7.7190233,industrial,,
895,Connect Homes,"Connect Homes, LLC","706 S. Alameda St, Los Angeles, CA 90021, USA",United States,USA,California,https://www.connect-homes.com/,NaN,15,37,297,steel,184800,nan,34.036536,-118.239794,home,,
896,Dan-Wood,NaN,NaN,United Kingdom,GBR,NaN,https://www.dan-wood.co.uk/,NaN,69,NaN,NaN,timber,NaN,NaN,18.0,0.0,home,"[""https://www.dan-wood.co.uk/_next/image?url=https%3A%2F%2Fdanwood-production-magnolia-assets.s3.eu-central-1.amazonaws.com%2FProjekty%2520dom%25C3%25B3w%252FToday-UK%252Fpoint%252Fpoint-192E%252Ftoday_point192E_1.jpg&w=1556&q=75"", ""https://www.dan-wood.co.uk/_next/image?url=https%3A%2F%2Fdanwood-production-magnolia-assets.s3.eu-central-1.amazonaws.com%2FStrona%2520G%25C5%2582%25C3%25B3wna%252FCarousel%252FPark_186W_wohnen_v1_3%2520-%2520high%2520res.jpg&w=1556&q=75"", ""https://www.dan-wood.co.uk/_next/image?url=https%3A%2F%2Fdanwood-production-magnolia-assets.s3.eu-central-1.amazonaws.com%2FProjekty%2520dom%25C3%25B3w%252FVISION%252Fvision-227%252Fvision_vision227_exterior_night_01.jpg&w=1556&q=75"", ""https://www.dan-wood.co.uk/_next/image?url=https%3A%2F%2Fdanwood-production-magnolia-assets.s3.eu-central-1.amazonaws.com%2FPromoboxy%252FDE%252FLines%2520promobox%252Fline-cover-today-vertical_UK.jpg&w=1556&q=75"", ""https://www.dan-wood.co.uk/_next/image?url=https%3A%2F%2Fdanwood-production-magnolia-assets.s3.eu-central-1.amazonaws.com%2FStrona%2520G%25C5%2582%25C3%25B3wna%252Fpicture-block.jpg&w=1025&q=75""]",
897,Prefabulous,NaN,"Wagga Wagga, NSW, Australia",Australia,AUS,New South Wales,https://prefabulous.net.au/,NaN,22,NaN,NaN,NaN,134000,NaN,-35.1175,147.3675,home,"[""https://images.squarespace-cdn.com/content/v1/6134694f8fadf32ab087b511/fcaa4479-7a7f-4122-b944-ae879752a30d/PRE001-Version-4-Main-RGB.png"", ""https://images.squarespace-cdn.com/content/v1/6134694f8fadf32ab087b511/1707947368221-E3GXSLF1YJX42SR0CFA3/Prefabulous_+Pioneering+the+Future+of+Modular+Building.+Net-Zero+Ambitions+%26+Architectural+Elegance..00_00_00_00.Still001.jpg"", ""https://images.squarespace-cdn.com/content/v1/6134694f8fadf32ab087b511/1632024652541-TFZJV3VVAM0ABQ0Y3DRW/DSC01413.jpg"", ""https://images.squarespace-cdn.com/content/v1/6134694f8fadf32ab087b511/088d3e80-d967-4fa5-a162-e9907290d39a/Unknown-1.png"", ""https://images.squarespace-cdn.com/content/v1/6134694f8fadf32ab087b511/1768191339152-4EYPSGK6DFW7RV9NFLO3/3a8ec086-1901-4af0-ae53-a8441fd9f347.png""]","[""https://images.squarespace-cdn.com/content/v1/6134694f8fadf32ab087b511/a03c3941-77fb-49a7-b434-01d861dd974f/Screenshot+2025-05-22+133427.png"", ""https://images.squarespace-cdn.com/content/v1/6134694f8fadf32ab087b511/81d0ed9d-5ec6-46c3-869b-06d4eae74893/Screenshot+2025-05-22+133029.png"", ""https://images.squarespace-cdn.com/content/v1/6134694f8fadf32ab087b511/e7d3ceae-2b1b-400b-8e3b-83239a68ba55/Screenshot+2025-05-22+131829.png"", ""https://images.squarespace-cdn.com/content/v1/6134694f8fadf32ab087b511/1a7f65dd-5f13-492e-903f-459d0b7122d4/Trailblazer+Perspective+1.png"", ""https://images.squarespace-cdn.com/content/v1/6134694f8fadf32ab087b511/a09dc97f-adc3-4819-974e-dd56046c2f8d/Nomad.png""]"
898,Frame Build UK,NaN,NaN,United Kingdom,GBR,NaN,https://framebuilduk.com/,NaN,NaN,NaN,NaN,timber,NaN,NaN,NaN,NaN,,,
899,Greencore Homes,NaN,NaN,United Kingdom,GBR,NaN,https://www.greencorehomes.co.uk/,NaN,1,NaN,NaN,NaN,474000,NaN,NaN,NaN,home,"[""https://greencorehomes.co.uk/wp-content/uploads/2025/09/posterImg.jpg"", ""https://greencorehomes.co.uk/wp-content/uploads/2025/11/WIZ_24036-MV009-STREET-VIEW-02-D05-2-e1762964557686.jpg"", ""https://greencorehomes.co.uk/wp-content/uploads/2025/11/IMG_20200712_143739.jpg"", ""https://greencorehomes.co.uk/wp-content/uploads/2025/11/Haddenham_Churchway-Frontage.png"", ""https://greencorehomes.co.uk/wp-content/uploads/2025/11/bottomBanner.jpg""]",
900,HAUS,Haus UK Ltd,"Unit 11, 14 Southgate Road, London, N1 3LY, United Kingdom",United Kingdom,GBR,England,https://www.haus.uk.com/,NaN,NaN,NaN,NaN,timber,NaN,NaN,51.538721,-0.088535,,,
901,Villen inHAUS,NaN,NaN,Germany,DEU,NaN,https://villeninhaus.de,NaN,111,100,nan,concrete and steel,400000,nan,NaN,NaN,home,"[""https://villeninhaus.de/wp-content/uploads/2024/01/cliente_aleman_inhaus-5.png"", ""https://villeninhaus.de/wp-content/uploads/2024/01/cliente_aleman_inhaus-1.png"", ""https://villeninhaus.de/wp-content/uploads/2024/01/cliente_aleman_inhaus-6.png"", ""https://villeninhaus.de/wp-content/uploads/2024/01/cliente_aleman_inhaus-3.png"", ""https://villeninhaus.de/wp-content/uploads/2024/01/cliente_aleman_inhaus-4.png""]","[""https://villeninhaus.de/wp-content/uploads/2023/12/IH-21-074_Video-implantacion_HQ_con-cabecera.00_13_41_16.Imagen-fija152-150x150.jpg"", ""https://villeninhaus.de/wp-content/uploads/2023/12/IH-21-074_Video-implantacion_HQ_con-cabecera.00_18_31_08.Imagen-fija302-150x150.jpg"", ""https://villeninhaus.de/wp-content/uploads/2023/12/IH-21-074_Video-implantacion_HQ_con-cabecera.00_00_04_24.Imagen-fija002-150x150.jpg"", ""https://villeninhaus.de/wp-content/uploads/2023/12/IH-21-074_Video-implantacion_HQ_con-cabecera.00_19_48_21.Imagen-fija207-150x150.jpg"", ""https://villeninhaus.de/wp-content/uploads/elementor/thumbs/IH-21-074_Video-implantacion_HQ_con-cabecera.00_13_41_16.Imagen-fija152-qgd4r4tr4gqvctwb2ls6ftyttl5qlzkkja8cvrwfqw.jpg""]"
902,Karmod International,NaN,"Unit 6, Pine Court, Walker Road, Bardon Hill, Coalville, Leicester, LE67 1SZ, United Kingdom",United Kingdom,GBR,Leicestershire,https://www.karmodint.co.uk,NaN,32,1.21,12.3,composite,NaN,NaN,52.719858,-1.356334,home,"[""https://www.karmodint.co.uk/assets/img/logo.png"", ""https://www.karmodint.co.uk/assets/img/karmod-logo.svg""]",
903,KC Modular Buildings,NaN,NaN,United Kingdom,GBR,NaN,https://kcmodularbuildings.co.uk,NaN,7,NaN,NaN,steel,29200,NaN,25.0,0.0,home,"[""https://kcmodularbuildings.co.uk/wp-content/uploads/2026/01/flagship-modular-office-building-steel-frame-system-1920×1080px-primary-slider.jpg"", ""https://kcmodularbuildings.co.uk/wp-content/uploads/2026/01/welfare-construction-cabin.jpg"", ""https://kcmodularbuildings.co.uk/wp-content/uploads/2026/01/modular-classroom.jpg"", ""https://kcmodularbuildings.co.uk/wp-content/uploads/2026/01/luxury-garden-room-eco-pod.jpg"", ""https://kcmodularbuildings.co.uk/wp-content/uploads/2026/01/static-caravan-luxury-lodge.jpg""]",
904,Koto,NaN,NaN,United Kingdom,GBR,NaN,https://koto.co.uk,NaN,4,NaN,NaN,wood/timber,287000,NaN,NaN,NaN,home,"[""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/1679818587601-IAV1YSAZ1XL38E8S86YB/koto-WEB-CABIN-50-13-2.jpg"", ""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/1716393038215-FDELD3AVO3424QFITGSZ/Hillwood-Fritton-11.jpeg"", ""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/1716393039274-9165EYWBOCFUJW8UN98V/Hillwood-Fritton-57.jpeg"", ""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/1716393037879-W5BUASVQNUYIRUFPMZYQ/Hillwood-Fritton-2.jpeg"", ""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/1679819237759-TUDUIWF7F0DH8FETEKZL/WEB-DJI_0754.jpg""]",
905,Merit,Merit Industrialised Construction,NaN,United Kingdom,GBR,NaN,https://www.merit.co.uk,NaN,NaN,NaN,NaN,steel,NaN,NaN,55.059407,-1.561942,industrial,"[""https://www.merit.co.uk/images/media/home/piramal-main-complete-image-full-res.jpg?fit=max&w=1440&h=900&fm=pjpg"", ""https://www.merit.co.uk/images/media/home/Image.jpg?fit=max&w=1440&h=900&fm=pjpg"", ""https://www.merit.co.uk/images/media/home/cropped-images/TWM_Merit_070824_1004-2-0-1398-803-1737373015.jpg?fit=max&w=1440&h=900&fm=pjpg"", ""https://www.merit.co.uk/images/media/home/cropped-images/Autolus%20-%20AI%20completed%20image-0-0-0-0-1737372875.jpg?fit=max&w=1440&h=900&fm=pjpg"", ""https://www.merit.co.uk/images/media/home/dji-20240424182533-0070-d-1.jpg?w=445&h=598""]",
906,MORE Housing,NaN,NaN,United Kingdom,GBR,NaN,https://www.more-housing.co.uk,NaN,NaN,NaN,NaN,steel,NaN,NaN,51.514932,-0.123743,home,"[""https://www.more-housing.co.uk/wp-content/uploads/2025/05/10.jpg"", ""https://www.more-housing.co.uk/wp-content/uploads/2025/05/9.jpg"", ""https://www.more-housing.co.uk/wp-content/uploads/2025/05/8.jpg"", ""https://www.more-housing.co.uk/wp-content/uploads/2025/05/16.jpg"", ""https://www.more-housing.co.uk/wp-content/uploads/2025/05/Fichier-1-3.jpg""]",
907,nHouse,NaN,NaN,United Kingdom,GBR,NaN,https://www.the-nhouse.com,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home,"[""https://www.the-nhouse.com/wp-content/uploads/2019/11/intro-bg1-600x350.jpg"", ""https://www.the-nhouse.com/wp-content/uploads/2019/11/intro-bg2-600x350.jpg"", ""https://www.the-nhouse.com/wp-content/uploads/2019/11/intro-bg3-600x350.jpg"", ""https://www.the-nhouse.com/wp-content/uploads/2019/11/intro-bg4-600x350.jpg"", ""https://www.the-nhouse.com/wp-content/uploads/2022/06/Front.jpg""]","[""https://www.the-nhouse.com/wp-content/uploads/2019/11/nHouse3-2.png"", ""https://www.the-nhouse.com/wp-content/uploads/2019/11/wrong4x.jpg"", ""https://www.the-nhouse.com/wp-content/uploads/2019/11/nHouse4-1.png"", ""https://www.the-nhouse.com/wp-content/uploads/2019/11/nHouse5.png"", ""https://www.the-nhouse.com/wp-content/uploads/2023/11/holiday-home-dorset-536x600.jpg""]"
908,Palmatin Wooden Houses,NaN,NaN,NaN,NaN,NaN,https://www.palmatin.com/kit-houses-uk,NaN,3,90,120,wood/timber,16200,324,14.0,0.0,home,"[""https://q4g9y5a8.delivery.rocketcdn.me/wp-content/uploads/2022/12/planning-and-buying-kit-houses-UK.webp"", ""https://q4g9y5a8.delivery.rocketcdn.me/wp-content/uploads/2019/08/prefab-package-1.webp"", ""https://q4g9y5a8.delivery.rocketcdn.me/wp-content/uploads/2019/08/prefab-package-2.webp"", ""https://q4g9y5a8.delivery.rocketcdn.me/wp-content/uploads/2019/08/prefab-package-3.webp"", ""https://q4g9y5a8.delivery.rocketcdn.me/wp-content/uploads/2022/12/buying-small-kit-houses-UK-1024x528.webp""]",
909,Premier Modular,Premier Modular Limited,NaN,United Kingdom,GBR,NaN,https://premiermodulargroup.co.uk,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,industrial,"[""https://www.premiermodular.co.uk/wp-content/uploads/2025/08/Temporary-Building-Hire-by-Premier-Modular-e1754580487370-724x440.jpg"", ""https://www.premiermodular.co.uk/wp-content/uploads/2025/08/Permanent-Solutions-by-Premier-Modular-724x440.jpg"", ""https://www.premiermodular.co.uk/wp-content/uploads/2025/08/Net-Zero-Buildings-Premier-Modular.png"", ""https://www.premiermodular.co.uk/wp-content/uploads/2025/08/net-zero-buildings.png"", ""https://www.premiermodular.co.uk/wp-content/uploads/2025/10/rsz_pm-brandesburton-02oct25-723-724x440.jpg""]",
910,Prefab Homes,NaN,NaN,United Kingdom,GBR,NaN,https://prefabhomes.uk.com/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
911,Scandia-Hus,Scandia-Hus Limited,"Scandia-Hus Business Park, Felcourt Road, East Grinstead, West Sussex, RH19 2LP, United Kingdom",United Kingdom,GBR,West Sussex,https://scandi-hus.co.uk,NaN,12,80.0,300.0,timber,250000.0,1500.0,51.153442,-0.012531,home,,
912,Scandinavian Homes,NaN,NaN,United Kingdom,GBR,NaN,https://scandinavianhomes.com,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,NaN,NaN,home,"[""https://scandinavianhomes.com/wp-content/uploads/2023/07/Log-Homes.png"", ""https://scandinavianhomes.com/wp-content/uploads/2023/07/Garden-Buildings.png"", ""https://scandinavianhomes.com/wp-content/uploads/2023/07/Holiday-Homes.png"", ""https://scandinavianhomes.com/wp-content/uploads/2023/07/Mobile-Homes.png"", ""https://scandinavianhomes.com/wp-content/uploads/2023/08/Bax-nearly-finished.jpg""]",
913,Scotframe,Scotframe Limited,"Unit 1, Badentoy Avenue, Badentoy Industrial Estate, Portlethen, Aberdeen, AB12 4YB, United Kingdom",United Kingdom,GBR,Scotland,https://scotframe.co.uk,NaN,10,67.0,209.0,timber,80000.0,nan,57.057924,-2.129441,,,
914,siphouse,NaN,NaN,United Kingdom,GBR,NaN,https://siphouse.co.uk,NaN,28,18,64,SIP (Structural Insulated Panels) with MgO (Magnesium Oxide) facing and wood/timber framing,8329,810,10.0,58.0,home,"[""https://siphouse.co.uk/wp-content/uploads/2025/01/Granny-annexe-insulated-1-1.jpg"", ""https://siphouse.co.uk/wp-content/uploads/2025/01/small-sip-garden-rooms-30.jpg"", ""https://siphouse.co.uk/wp-content/uploads/2025/01/small-garden-room-s39-1.jpg"", ""https://siphouse.co.uk/wp-content/uploads/2025/01/Insulated-Modern-Annexe-Galerius-04-330x186.jpg"", ""https://siphouse.co.uk/wp-content/uploads/2025/01/sip-mgo-granny-annexe-s79-330x186.jpg""]","[""https://siphouse.co.uk/wp-content/uploads/2025/01/containerwoning-bianca-18m²-04-scaled-1-330x186.jpg"", ""https://siphouse.co.uk/wp-content/uploads/2025/01/houtskeletbouw-woonunit-anja-24m²-02-scaled-1-330x186.jpg"", ""https://siphouse.co.uk/wp-content/uploads/2025/01/insulated-summer-house-31-02-1-scaled-1-330x186.jpg"", ""https://siphouse.co.uk/wp-content/uploads/2025/01/SIP-insulated-garden-office-3-1-330x186.jpg"", ""https://siphouse.co.uk/wp-content/uploads/2025/01/houten-huis-alan-geisoleerd-44mm-gevelbekleding-64-m²-04-scaled-1-330x186.jpg""]"
915,Tempohousing,NaN,NaN,Netherlands,NLD,NaN,http://www.tempohousing.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,52.2602065,4.8020076,home,"[""http://www.tempohousing.com/wp-content/uploads/2024/01/cropped-foto-ipv-slider.jpg"", ""http://www.tempohousing.com/wp-content/uploads/2024/01/ipv-products-foto.jpg"", ""http://www.tempohousing.com/wp-content/uploads/2024/01/containers_snow.jpg""]",
916,The Tiny Housing Co,NaN,NaN,United Kingdom,GBR,NaN,https://www.thetinyhousing.co,NaN,NaN,NaN,NaN,wood/timber,52700,NaN,45.0,0.0,home,"[""https://images.squarespace-cdn.com/content/v1/66504bd98ea8f62ea73a947d/faa41dd0-d521-40ad-b50d-423b469b6cb7/Darwen+Exterior.jpg"", ""https://images.squarespace-cdn.com/content/v1/66504bd98ea8f62ea73a947d/8c65fbf6-f0f3-45c2-bd15-0d4e700cd64f/Nomad+%283%29.png"", ""https://images.squarespace-cdn.com/content/v1/66504bd98ea8f62ea73a947d/1739371554517-C5X7H6BM1ETZ4H9PG7FL/Lavender+Annex.png"", ""https://images.squarespace-cdn.com/content/v1/66504bd98ea8f62ea73a947d/1716538352018-N95GVT7HDPK6P6N7NPLA/THC+Lodges%285%29.png"", ""https://images.squarespace-cdn.com/content/v1/66504bd98ea8f62ea73a947d/1716538352009-2O8P3B0H45EUILGF5M08/THC+Lodges%284%29.png""]",
917,Totally Modular,NaN,NaN,United Kingdom,GBR,NaN,https://www.totallymodular.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,52.3779747,-2.2528822,home,"[""https://www.totallymodular.com/wp-content/uploads/2023/04/TotallyModular-whoweare.jpg"", ""https://www.totallymodular.com/wp-content/uploads/2023/03/houlton-case-study-home.jpg"", ""https://www.totallymodular.com/wp-content/uploads/2023/02/homeless-family-blog-scaled.jpg"", ""https://www.totallymodular.com/wp-content/uploads/2023/03/totally-modular-factory.jpg"", ""https://www.totallymodular.com/wp-content/uploads/2024/03/pexels-random-freeloader-6613502-scaled.jpg""]",
918,Trident Modular,NaN,NaN,United States,USA,NaN,https://tridentmodular.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN,,,
919,Wudl,NaN,NaN,United Kingdom,GBR,NaN,https://www.wudl.co.uk/,NaN,NaN,NaN,NaN,timber,NaN,NaN,53.4754412,-2.2226583,home,"[""https://images.squarespace-cdn.com/content/v1/67e7e7fcba946157af0652e0/68e7a183-8fa1-477c-9db0-482aa4372529/wudl-showhome.jpg"", ""https://images.squarespace-cdn.com/content/v1/67e7e7fcba946157af0652e0/157f433e-5909-4169-aaa0-5838d176080a/wudl-Lakeside.jpg"", ""https://images.squarespace-cdn.com/content/v1/67e7e7fcba946157af0652e0/fb790f0a-34f8-40fa-a6cb-85341473fdeb/IMG_5980-a.jpg"", ""https://images.squarespace-cdn.com/content/v1/67e7e7fcba946157af0652e0/4fef01d2-a596-4fc1-b2eb-f091ff7a43d4/wudl-showhome-interior.jpg"", ""https://images.squarespace-cdn.com/content/v1/67e7e7fcba946157af0652e0/34799cc0-b267-4bb1-93d4-f1952b453b32/11591_WUDL_CHARITY_PROJECT_VIEW_01.jpeg""]","[""https://images.squarespace-cdn.com/content/v1/67e7e7fcba946157af0652e0/af8ccefe-4658-40d9-a027-0a80f4bcf6a1/wudl-layout-options-left.png"", ""https://images.squarespace-cdn.com/content/v1/67e7e7fcba946157af0652e0/9b7f8453-f2bc-4897-adf5-bce6bf42542b/wudl-layout-options-right.png"", ""https://images.squarespace-cdn.com/content/v1/67e7e7fcba946157af0652e0/838fc077-a9e3-4143-a813-9eb7e7fc8158/customisation+%26+options+1.png"", ""https://images.squarespace-cdn.com/content/v1/67e7e7fcba946157af0652e0/a87405d5-c006-4963-b49d-76dd0df7131f/customisation+%26+options+2.png"", ""https://images.squarespace-cdn.com/content/v1/67e7e7fcba946157af0652e0/87369901-58ef-4f1e-bb7c-30dc5b19827d/customisation+%26+options+3.png""]"
920,ZED PODS,ZED PODS Ltd,NaN,United Kingdom,GBR,NaN,https://www.zedpods.com/,NaN,NaN,NaN,NaN,steel,NaN,NaN,51.4673048,0.0077751,home,"[""https://static.wixstatic.com/media/dfc637_1f025e72dcbf4aa1b7e8f4a70ce7d723~mv2.jpg/v1/fit/w_1920,h_1080,q_90,enc_avif,quality_auto/dfc637_1f025e72dcbf4aa1b7e8f4a70ce7d723~mv2.jpg"", ""https://static.wixstatic.com/media/dfc637_60d4849be2f241578801cad0b398898b~mv2.jpg/v1/fit/w_1920,h_1080,q_90,enc_avif,quality_auto/dfc637_60d4849be2f241578801cad0b398898b~mv2.jpg"", ""https://static.wixstatic.com/media/dfc637_724cea82a032415e8419ef89d303f108~mv2.jpg/v1/fit/w_1920,h_1080,q_90,enc_avif,quality_auto/dfc637_724cea82a032415e8419ef89d303f108~mv2.jpg"", ""https://static.wixstatic.com/media/dfc637_0a5db731433d4c9b93f18aa301417b49~mv2.jpg/v1/fit/w_1920,h_1080,q_90,enc_avif,quality_auto/dfc637_0a5db731433d4c9b93f18aa301417b49~mv2.jpg"", ""https://static.wixstatic.com/media/dfc637_46973f2fac004bdda70f201d55e83982~mv2.jpg/v1/fit/w_1920,h_1080,q_90,enc_avif,quality_auto/dfc637_46973f2fac004bdda70f201d55e83982~mv2.jpg""]",
921,Alpiger Holzbau AG,Alpiger Holzbau AG,NaN,Switzerland,CHE,"Sennwald, Werdenberg, St. Gallen",http://alpiger-holzbau.ch,NaN,NaN,NaN,NaN,wood,NaN,NaN,47.2619,9.4993,home,"[""https://alpiger-holzbau.ch/wp-content/uploads/DA-fuer-HP-2.png"", ""https://alpiger-holzbau.ch/wp-content/uploads/schwarz_webFormat-1.jpg"", ""https://alpiger-holzbau.ch/wp-content/uploads/0003_20190115_0060-Kopie-1200x515.jpg"", ""https://alpiger-holzbau.ch/wp-content/uploads/DJI_0522-1-1200x899.jpg"", ""https://alpiger-holzbau.ch/wp-content/uploads/01-DJI_0611-1200x899.jpg""]",
922,Beer Holzbau,Beer Holzbau,"Obere Zollgasse 76, CH-3072 Ostermundigen, Switzerland",Switzerland,CHE,Bern,http://www.beer-holzbau.ch,NaN,NaN,NaN,NaN,wood/timber,NaN,NaN,46.955737,7.489803,home,"[""http://www.beer-holzbau.ch/images/HOME/bild_index/2022288_Wildtierquerung%20Muhleberg.jpg"", ""http://www.beer-holzbau.ch/images/HOME/bild_index/202208_Schule%20Stettlen.jpg"", ""http://www.beer-holzbau.ch/images/HOME/bild_index/201916_Wuthrich%20Zollbruck.jpg"", ""http://www.beer-holzbau.ch/images/HOME/bild_index/201427_FachWerk_1.jpg"", ""http://www.beer-holzbau.ch/images/HOME/bild_index/201835_Boss_Bolligen.jpg""]",
923,Blumer Lehmann,NaN,NaN,Switzerland,CHE,NaN,http://www.blumer-lehmann.com,NaN,NaN,NaN,NaN,wood,NaN,NaN,47.4387935,9.2416081,home,"[""http://www.blumer-lehmann.com/.imaging/mte/default-theme/resize-width-6/dam/Holzbau/Bilder/Referenzen/wohnen55plus-gossau/wohnen55plus-gesamtansicht-blumer-lehmann.jpg/jcr:content/wohnen55plus-gesamtansicht-blumer-lehmann.jpg"", ""http://www.blumer-lehmann.com/.imaging/mte/default-theme/resize-width-1482/dam/Holzbau/Bilder/Referenzen/wohnen55plus-gossau/wohnen55plus-gesamtansicht-blumer-lehmann.jpg/jcr:content/wohnen55plus-gesamtansicht-blumer-lehmann.jpg"", ""http://www.blumer-lehmann.com/.imaging/mte/default-theme/resize-width-6/dam/Holzbau/Bilder/Referenzen/pestalozzi-schule/pestalozzischule-gebäudeansicht-blumer-lehmann.jpg/jcr:content/pestalozzischule-geb%C3%A4udeansicht-blumer-lehmann.jpg"", ""http://www.blumer-lehmann.com/.imaging/mte/default-theme/resize-width-1482/dam/Holzbau/Bilder/Referenzen/pestalozzi-schule/pestalozzischule-gebäudeansicht-blumer-lehmann.jpg/jcr:content/pestalozzischule-geb%C3%A4udeansicht-blumer-lehmann.jpg"", ""http://www.blumer-lehmann.com/.imaging/mte/default-theme/resize-width-8-ratio-0675/dam/Blumer-Lehmann/Bilder/Startseite/ausfluege-blumer-lehmann.JPG/jcr:content/ausfluege-blumer-lehmann.jpg""]",
