id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude
412,Timberline Pre-Cut Homes,"Timberline Pre-Cut Homes, Inc.","1260 Highway 2 W, Kalispell, MT 59901, USA",United States,USA,,,,12.0,55.74,185.81,wood/timber,45000.0,1200.0,48.199090411979,-114.335028908371
413,Frontier Off-Site Construction,"Frontier Off-Site Construction, LLC","2035 11th Ave, Helena, MT 59601, USA",United States,USA,,,,5.0,55.74,185.81,wood/timber,120000.0,1600.0,46.589823524855,-112.004455242375
414,Rustic Ridge Manufactured Homes,,,United States,USA,,,,,,,,,,,
415,Heritage Homes,"Heritage Homes of Nebraska, Inc.","PO Box 346, Wayne, NE 68787, USA",United States,USA,,http://www.heritagehomesofne.com,,40.0,92.9,371.6,wood/timber,100000.0,,42.2313906,-97.0187355
416,Bonnavilla Homes,"Bonnavilla Building Systems, Inc.","111 Grant Street, Aurora, Nebraska, 68818, USA",United States,USA,Nebraska,https://www.bonnavilla.com,,26.0,74.32,278.71,wood/timber,70000.0,,40.874780575221,-98.022237931389
417,BluHomes,,,United States,USA,,https://www.bluhomes.com,,,,,,,,,
418,Wardcraft Homes,Wardcraft Homes,"123 E 2nd Street, Minden, Nebraska, 68959, USA",United States,USA,Nebraska,https://www.wardcraft.com,,25.0,92.9,278.7,wood/timber,150000.0,,40.496591646158,-98.950988233635
419,Champion Homes,"Champion Home Builders, Inc.","3200 Enterprise Avenue, York, Nebraska, 68467, USA",United States,USA,Nebraska,https://www.championhomes.com,,42.0,55.74,204.39,wood/timber,50000.0,800.0,40.895900247104,-97.58894097879
420,Design Homes,,,United States,USA,,https://www.designhomes.com,,,,,,,,,
421,Redman Homes,"Redman Homes, Inc.",,United States,USA,,https://www.redmanhomesofindiana.com,,,,,wood/timber,,,,
422,Schult Homes,"Clayton Homes, Inc.","5000 Clayton Road, Maryville, TN 37804, USA",United States,USA,,,,,,,wood/timber,,,35.809300269843,-83.948430234542
423,Skyline Homes,Skyline Corporation,"2520 By-Pass Road, Elkhart, Indiana, 46514, USA",India,IND,,https://www.skylinehomes.com,,15.0,37.16,185.8,wood/timber,50000.0,,41.687955354195,-86.007612555291
424,Clayton Homes,"Clayton Homes, Inc.","5000 Clayton Road, Maryville, TN 37804, USA",United States,USA,,https://www.claytonhomes.com,,39.0,50.17,250.84,wood/timber,50000.0,,35.809300269843,-83.948430234542
425,Boxabl,"Boxabl, Inc.","5345 East North Belt Road, North Las Vegas, NV 89115, USA",United States,USA,,https://www.boxabl.com,,1.0,35.3,35.3,steel,49900.0,1414.733,36.275976014452,-115.055877023868
426,Blu Homes,"Blu Homes, Inc.","3 Hamilton Landing, Suite 200, Novato, CA 94949, USA",United States,USA,,https://www.bluhomes.com,,,,,steel,,,38.056946582187,-122.512865179457
427,Modular Lifestyles,,,United States,USA,,https://modularlifestyles.com,,,,,,,,,
428,Sierra Tiny Houses,Sierra Tiny Houses LLC,"1102 S 21st Street, Sparks, NV 89431, USA",United States,USA,,,,5.0,18.58,37.16,wood/timber,39000.0,2150.0,39.523672066595,-119.771092896617
429,Prefab Logic,Prefab Logic LLC,"3155 Polaris Ave, Las Vegas, NV 89102, USA",United States,USA,,https://prefablogic.com,,5.0,37.16,185.8,wood/timber,50000.0,1500.0,36.132827346047,-115.185552983
430,Clayton Homes,"Clayton Homes, Inc.","5000 Clayton Road, Maryville, TN 37804, USA",United States,USA,,https://www.claytonhomes.com,,,,,wood/timber,,,35.809300269843,-83.948430234542
431,Silvercrest Homes,"Silvercrest Homes, a division of Champion Home Builders, Inc.","299 N Smith Ave, Corona, CA 92880, USA",United States,USA,,https://www.silvercrest.com/,,5.0,55.74,204.39,wood/timber,100000.0,1200.0,33.888496003993,-117.59090057462
432,Champion Homes,"Champion Home Builders, Inc.","755 W. Big Beaver Rd., Suite 1000, Troy, MI 48084, USA",United States,USA,,https://www.championhomes.com/,,45.0,37.16,223.15,wood/timber,50000.0,,42.559984211139,-83.161178586614
433,Fleetwood Homes,"Fleetwood Homes, Inc.","2450 Valley View Lane, Las Vegas, NV 89102, USA",United States,USA,,https://www.fleetwoodhomes.com,,20.0,55.74,185.81,wood/timber,50000.0,700.0,36.145807977486,-115.19093237496
434,Cavco Industries,"Cavco Industries, Inc.","3636 North Central Avenue, Suite 1200, Phoenix, AZ 85012, USA",United States,USA,,https://www.cavco.com,,45.0,37.16,334.45,wood/timber,50000.0,1500.0,33.490540675582,-112.074270449613
435,Skyline Homes,Skyline Corporation,"2520 By-Pass Road, Elkhart, Indiana, 46515, USA",India,IND,,https://www.skylinehomes.com,,30.0,41.81,278.71,wood/timber,50000.0,1076.39,41.687955354195,-86.007612555291
436,Kit Custom Homebuilders,Kit Custom Homebuilders,"1000 Garber Street, Caldwell, Idaho, 83605, USA",United States,USA,Idaho,https://www.kitwest.com,,34.0,46.45,278.71,wood/timber,45000.0,,43.666964980619,-116.709496014151
437,Palm Harbor Homes,"Palm Harbor Homes, Inc.","153 Factory Lane, Las Vegas, NV 89119, USA",United States,USA,,https://www.palmharbor.com,,30.0,55.74,204.39,wood/timber,50000.0,,36.096436,-115.1383974
438,Golden West Homes,"Golden West Homes, Inc.","1366 South Alvarado Street, Los Angeles, CA 90006, USA",United States,USA,,https://www.championhomes.com,,10.0,63.17,222.97,wood/timber,60000.0,850.0,34.045627896695,-118.283486086076
439,Epoch Homes,Epoch Corporation,"883 Brickyard Road, Pembroke, NH 03275, USA",United States,USA,,,,10.0,55.74,278.71,wood/timber,150000.0,,43.15245,-71.42977
440,Preferred Building Systems,"Preferred Building Systems, LLC","143 Twistback Road, Claremont, NH 03743, USA",United States,USA,,,,12.0,111.48,278.71,wood/timber,150000.0,1500.0,43.381955001215,-72.357114019039
441,Blue Ridge Log Cabins,"Blue Ridge Log Cabins, LLC","625 East Frontage Road, Campobello, SC 29322, USA",United States,USA,,https://www.blueridgelogcabins.com,,12.0,92.9,260.1,wood/timber,119000.0,,35.149122674553,-82.111374215275
442,Keystone Building Systems,,,United States,USA,,,,,,,,,,,
443,New Hampshire Modular Homes,"New Hampshire Modular Homes, Inc.","123 Main Street, Concord, NH 03301, USA",United States,USA,,https://www.newhampshiremodularhomes.com,,12.0,92.9,232.3,wood/timber,150000.0,1200.0,43.19783391526,-71.530998348968
444,Custom Modular Homes of New England,"Custom Modular Homes of New England, LLC","9 Ashuelot St, Keene, NH 03431, USA",United States,USA,,,,15.0,92.9,278.7,wood/timber,150000.0,2000.0,42.932948057043,-72.285747645556
445,Davis Frame Company,"Davis Frame Company, Inc.","11 Britton Lane, Claremont, NH 03743, USA",United States,USA,,https://www.davisframe.com,,10.0,92.9,371.6,wood/timber,200000.0,,43.313335026635,-72.322645133122
446,New England Homes,"New England Homes, Inc.","4 Ashleigh Drive, Derry, NH 03038, USA",United States,USA,,,,15.0,92.9,223.0,wood/timber,150000.0,,42.899035002524,-71.332844026076
447,Pine View Homes,,,United States,USA,,,,,,,,,,,
448,NH Log and Timber Homes,,,United States,USA,,,,,,,wood/timber,,,,
449,Simplex Homes,"Simplex Industries, Inc.","1 Simplex Drive, Scranton, PA 18504, USA",United States,USA,,http://www.simplexhomes.com,,30.0,47.38,278.71,wood/timber,100000.0,,41.42739232696,-75.690147306626
450,Pinnacle Modular,,,United States,USA,,,,,,,,,,,
451,Coastal Modular Group,"Coastal Modular Group, LLC","505 Atlantic City Blvd, Bayville, NJ 08721, USA",United States,USA,,https://www.coastalmodulargroup.com,,10.0,83.61,278.71,wood/timber,150000.0,1850.0,39.909894553212,-74.154733868238
452,New Era Building Systems,"New Era Building Systems, Inc.","451 Southern Avenue, Strattanville, PA 16258, USA",United States,USA,,https://www.neweramodulars.com,,,,,wood/timber,,,41.199581125378,-79.326749322622
453,Premier Modular Homes,,,United States,USA,,,,,,,,,,,
454,Icon Legacy Custom Modular Homes,"Icon Legacy Custom Modular Homes, LLC","123 Benfer Drive, Selinsgrove, PA 17870, USA",United States,USA,,https://www.iconlegacy.com,,25.0,92.9,278.7,wood/timber,85000.0,,40.874579863827,-76.944233922256
455,NJ Home Builder,,,United States,USA,,,,,,,,,,,
456,Excel Modular Homes,,,United States,USA,,http://www.excelhomes.com,,,,,,,,,
457,Blu Homes,"Blu Homes, Inc.",,United States,USA,,https://www.bluhomes.com,,6.0,45.99,195.1,steel,250000.0,,,
458,Westchester Modular Homes,"Westchester Modular Homes, Inc.","30 Reagans Mill Road, Wingdale, NY 12594, USA",United States,USA,,https://www.westchestermodular.com,,16.0,111.48,371.61,wood/timber,150000.0,,41.662086621701,-73.555761796215
459,Signature Building Systems,"Signature Building Systems of PA, LLC","1004 Springbrook Avenue, Moosic, PA 18507, USA",United States,USA,,https://signaturebuildingsystems.com,,30.0,92.9,371.6,wood/timber,150000.0,,41.350067007053,-75.71908398332
460,DuraSteel Modular Homes,,,United States,USA,,,,,,,,,,,
461,Modular Home Erectors,,,United States,USA,,,,,,,,,,,
462,All American Homes,,,United States,USA,,,,,,,,,,,
463,Champion Homes,"Champion Home Builders, Inc.","755 West Big Beaver Road, Suite 1000, Troy, MI 48084, USA",United States,USA,,https://www.championhomes.com,,32.0,37.16,204.39,wood/timber,50000.0,,42.559984211139,-83.161178586614
464,Ritz-Craft Custom Homes,Ritz-Craft Corporation of Pennsylvania,"15 Industrial Park Road, Mifflinburg, PA 17844, USA",United States,USA,,https://www.ritz-craft.com,,35.0,92.9,371.6,wood/timber,125000.0,,40.916855005043,-77.059240581961
465,Modular Modern,,,United States,USA,,,,,,,,,,,
466,The Home Store,,,United States,USA,,,,,,,,,,,
467,Homes for Sale NJ,,,United States,USA,,,,,,,,,,,
468,Deluxe Modular,"Deluxe Building Systems, Inc.","499 Estell Manor Road, Mays Landing, New Jersey, 08330, USA",United States,USA,New Jersey,,,,,,steel,,,39.417874512005,-74.82601549594
469,Clayton Homes,"Clayton Homes, Inc.","5000 Clayton Rd, Maryville, TN 37804, USA",United States,USA,,https://www.claytonhomes.com,,50.0,55.74,223.06,wood/timber,50000.0,,35.809300269843,-83.948430234542
470,Champion Homes,"Champion Home Builders, Inc.","755 West Big Beaver Road, Suite 1000, Troy, Michigan, 48084, USA",United States,USA,Michigan,https://www.championhomes.com,,70.0,34.56,278.71,wood/timber,50000.0,700.0,42.559984211139,-83.161178586614
471,Fleetwood Homes,"Cavco Industries, Inc.","6990 Jurupa Ave, Riverside, CA 92504, USA",United States,USA,,https://www.fleetwoodhomes.com/,,20.0,55.74,204.39,wood/timber,50000.0,800.0,33.960190026071,-117.446521957147
472,Palm Harbor Homes,"Palm Harbor Homes, Inc.","1530 Eubank Blvd NE, Albuquerque, NM 87112, USA",United States,USA,,https://www.palmharbor.com,,10.0,92.9,241.5,wood/timber,50000.0,,35.09716195865,-106.532651806568
473,Karsten Homes,Clayton Homes Inc.,"2700 Karsten Ct SE, Albuquerque, NM 87102, USA",United States,USA,,,,20.0,74.32,204.39,wood/timber,50000.0,,35.054443001307,-106.640134009831
474,Sunshine Homes,"Sunshine Homes, Inc.",,United States,USA,,https://www.sunshinehomes-inc.com,,,,,wood/timber,,,,
475,Oakwood Homes,,,United States,USA,,,,,,,,,,,
476,Silver Creek Homes,,,United States,USA,,,,,,,,,,,
477,Solitaire Homes,"Solitaire Homes, Inc.","3400 Pan American Fwy NE, Albuquerque, NM 87107, USA",United States,USA,,https://www.solitairehomes.com,,20.0,92.9,185.8,wood/timber,50000.0,807.29,35.118129204548,-106.623141377523
478,Triton Homes,,,United States,USA,,,,,,,,,,,
479,Redman Homes,"Redman Homes, a division of Champion Home Builders, Inc.","755 W State Street, Elkhart, Indiana, 46516, USA",India,IND,,https://www.championhomes.com,,15.0,55.74,185.8,wood/timber,50000.0,,41.682529975093,-85.966543809195
480,Schult Homes,"Clayton Homes, Inc.","5000 Clayton Rd, Maryville, TN 37804, USA",United States,USA,,,,,,,wood/timber,,,35.809300269843,-83.948430234542
481,Cavco Homes,"Cavco Industries, Inc.","3636 North Central Avenue, Suite 1200, Phoenix, AZ 85012, USA",United States,USA,,https://www.cavco.com,,,,,wood/timber,,,33.490540675582,-112.074270449613
482,Kit Custom Homebuilders,Kit Custom Homebuilders Inc.,"1000 Garber St, Caldwell, ID 83605, USA",United States,USA,,https://www.kitwest.com,,50.0,116.13,297.29,wood/timber,60000.0,,43.666964980619,-116.709496014151
483,Skyline Homes,Skyline Corporation,"2520 By-Pass Road, Elkhart, IN 46515, USA",United States,USA,,https://www.skylinehomes.com/,,25.0,37.16,185.81,wood/timber,30000.0,,41.687955354195,-86.007612555291
484,Westchester Modular Homes,"Westchester Modular Homes, Inc.","30 Reagans Mill Road, Wingdale, NY 12594, USA",United States,USA,,https://www.westchestermodular.com,,50.0,74.32,278.71,wood/timber,125000.0,,41.662086621701,-73.555761796215
485,Icon Legacy Custom Modular Homes,Icon Legacy Custom Modular Homes LLC,"111 Modular Lane, Selinsgrove, PA 17870, USA",United States,USA,,https://www.iconlegacy.com,,25.0,92.9,278.7,wood/timber,70000.0,,40.8072807,-76.8669675
486,"Rochester Homes, Inc.","Rochester Homes, Inc.","1345 N Wabash Ave, Rochester, IN 46975, USA",United States,USA,,https://www.rochesterhomesinc.com,,10.0,111.48,278.71,wood/timber,100000.0,1500.0,41.059575130275,-86.205056111667
487,Unibilt Industries,,"8005 Johnson Road, Vandalia, OH 45377, USA",United States,USA,,https://www.unibiltcustomhomes.com,,,,,wood/timber,,,39.901877460708,-84.186586071757
488,Simplex Homes,"Simplex Industries, Inc.","1 Simplex Drive, Scranton, PA 18501, USA",United States,USA,,https://www.simplexhomes.com,,35.0,92.9,464.5,wood/timber,100000.0,,41.42739232696,-75.690147306626
489,Signature Building Systems,"Signature Building Systems of PA, LLC","1004 Springbrook Avenue, Moosic, PA 18507, USA",United States,USA,,https://www.signaturebuildingsystems.com,,20.0,92.9,371.6,wood/timber,150000.0,1500.0,41.350067007053,-75.71908398332
490,Epoch Homes,,,United States,USA,,,,,,,,,,,
491,New World Home,"New World Home, Inc.","236 West 30th Street, New York, NY 10001, USA",United States,USA,New York,https://www.newworldhome.com,,6.0,92.9,278.7,wood/timber,175000.0,2150.0,40.749003580189,-73.994254606773
492,Bensonwood,"Bensonwood Homes, Inc.","6 Blackjack Crossing, Walpole, New Hampshire, 03608, USA",United States,USA,New Hampshire,https://bensonwood.com,,5.0,65.03,371.61,wood/timber,500000.0,,43.026447013498,-72.439392959904
493,Hudson Valley Home Source,"Hudson Valley Home Source, LLC","838 Route 9, Fishkill, NY 12524, USA",United States,USA,,,,6.0,92.9,278.7,wood/timber,120000.0,1500.0,41.544792209983,-73.902950577069
494,Cedar Knolls,"Cedar Knolls Homes, Inc.","123 Main Street, Albany, New York, 12207, USA",United States,USA,New York,https://www.cedarknollshomes.com,,5.0,92.9,185.8,wood/timber,150000.0,1612.0,42.672394096949,-73.73682562157
495,Greenwood Homes,,,United States,USA,,,,,,,,,,,
496,Catskill Modular Homes,,"32 Southside Dr, Oneonta, NY 13820, USA",United States,USA,,,,,,,wood/timber,,,42.443645136427,-75.062042039521
497,Finger Lakes Construction,"Finger Lakes Construction Co., Inc.","275 Route 14, Penn Yan, NY 14527, USA",United States,USA,,https://www.fingerlakesconstruction.com,,,,,steel,,,42.749397467953,-76.973460258026
498,Ironwood Building Systems,,,United States,USA,,,,,,,,,,,
499,EcoSteel,EcoSteel Building Systems Inc.,,United States,USA,,,,,,,steel,,,,
500,Hudson Valley Preservation,"Hudson Valley Preservation, LLC","30 Bridge Street, Suite 205, New Milford, CT 06776, USA",United States,USA,,https://www.hudsonvalleypreservation.com,,0.0,,,wood/timber,,,41.575895511348,-73.412494200008
501,Modular Homes of America,,,United States,USA,,,,,,,,,,,
502,New York Prefab Homes,,,United States,USA,,,,,,,,,,,
503,Upstate Tiny Homes,,,United States,USA,,,,,,,wood/timber,,,,
504,Deltec Homes,"Deltec Homes, Inc.","69 Bingham Rd, Asheville, NC 28806, USA",United States,USA,,https://www.deltechomes.com,,9.0,92.9,371.6,wood/timber,150000.0,,35.603043802829,-82.585284506243
505,Modular Homes of America,"Modular Homes of America, Inc.",,United States,USA,,https://www.modularhomesofamerica.com,,,,,wood/timber,,,,
506,Logangate Timber Homes,Logangate Timber Homes,"2647 Brekonridge Centre Drive, Monroe, North Carolina, 28110, USA",United States,USA,North Carolina,https://www.logangate.com,,5.0,74.32,195.1,wood/timber,150000.0,1600.0,35.046295651928,-80.610014030633
507,Carolina Custom Homes of Burlington,"Carolina Custom Homes of Burlington, Inc.","2450 Alamance Rd, Burlington, NC 27215, USA",United States,USA,,https://www.ncmodulars.com,,20.0,111.48,371.61,wood/timber,150000.0,1345.7,36.069252000671,-79.46697376985
508,Champion Homes,"Champion Home Builders, Inc.","755 W. Big Beaver Road, Suite 1000, Troy, MI 48084, USA",United States,USA,,https://www.championhomes.com,,42.0,37.16,204.39,wood/timber,50000.0,,42.559984211139,-83.161178586614
509,R-Anell Homes,R-Anell Housing Group LLC,"235 Anthony Grove Road, Crouse, North Carolina, 28033, USA",United States,USA,North Carolina,https://www.r-anell.com,,15.0,111.48,204.39,wood/timber,100000.0,1200.0,35.396035814377,-81.328854654603
510,Clayton Homes,"Clayton Homes, Inc.","5000 Clayton Road, Maryville, TN 37804, USA",United States,USA,,https://www.claytonhomes.com,,39.0,43.01,204.39,wood/timber,35000.0,,35.809300269843,-83.948430234542
511,Blue Ridge Log Cabins,"Blue Ridge Log Cabins, LLC","625 E Frontage Road, Campobello, SC 29322, USA",United States,USA,,https://www.blueridgelogcabins.com,,9.0,83.61,365.76,wood/timber,79000.0,,35.149122674553,-82.111374215275
512,Tidewater Modular Homes,,,United States,USA,,,,,,,,,,,
513,Carolina Country Homes,,"2450 Charlotte Hwy, Lancaster, SC 29720, USA",United States,USA,,https://www.carolinacountryhomes.com,,10.0,90.67,222.97,wood/timber,130000.0,,34.774043130133,-80.789463425415
514,Southern Pines Homes,,,United States,USA,,,,,,,,,,,
515,Future Homes,Future Homes of Hampstead Inc.,"512 US-17, Hampstead, North Carolina, 28443, USA",United States,USA,North Carolina,https://www.futurehomesnc.com,,15.0,92.9,241.5,wood/timber,70000.0,1200.0,34.353799044319,-77.726835868194
516,Apex Homes,,,United States,USA,,,,,,,,,,,
517,Schumacher Homes,"Schumacher Homes, Inc.","779 White Pond Drive, Akron, Ohio, 44320, USA",United States,USA,Ohio,https://www.schumacherhomes.com,,29.0,92.9,464.5,wood/timber,200000.0,,41.095290091399,-81.587074185529
518,Palm Harbor Homes,"Palm Harbor Homes, Inc.","7800 NC Hwy 751, Durham, NC 27713, USA",United States,USA,,https://www.palmharbor.com,,25.0,55.74,223.52,wood/timber,50000.0,900.0,35.826354774874,-78.964578121399
519,Schult Homes,"Clayton Homes, Inc.","5555 East Pennington Street, Sioux Falls, SD 57110, USA",United States,USA,,,,15.0,55.74,185.81,composite,50000.0,1000.0,43.498584183995,-96.691639744233
520,Dynamic Homes,Dynamic Homes LLC,"525 Roosevelt Ave, Detroit Lakes, MN 56501, USA",United States,USA,,https://dynamichomes.com,,20.0,111.48,222.97,wood/timber,120000.0,1075.0,46.820093792314,-95.836474707274
521,Friendship Homes,"Friendship Homes of Minnesota, Inc.","815 Budd Street, Montevideo, MN 56265, USA",United States,USA,,https://www.friendshiphomesmn.com,,21.0,74.32,213.68,wood/timber,50000.0,,44.952899969627,-95.737859101844
522,Highland Manufacturing,"Highland Manufacturing, LLC","325 Commerce Ave, Worthington, MN 56187, USA",United States,USA,,https://www.highlandmanufacturing.com,,25.0,111.48,223.52,wood/timber,50000.0,1000.0,43.6252697,-95.6000875
523,Redman Homes,"Redman Homes, Inc.","500 South 500 East, Topeka, IN 46571, USA",United States,USA,,https://www.redmanhomesofindiana.com,,15.0,74.32,204.39,wood/timber,50000.0,,41.568339753397,-85.520324850452
524,MidCountry Homes,MidCountry Homes,"N1826 937th Street, Eau Claire, WI 54703, USA",United States,USA,,https://www.midcountryhomes.com,,12.0,111.48,195.09,wood/timber,80000.0,,44.8267504,-91.5055166
525,Stratford Homes,Stratford Building Corporation,"212501 State Highway 97, Stratford, WI 54484, USA",United States,USA,,https://stratfordhomes.com,,40.0,92.9,371.6,wood/timber,100000.0,,44.797353052905,-90.077844872176
526,Commodore Homes,,,United States,USA,,https://www.commodorehomes.com,,,,,wood/timber,,,,
527,Heritage Homes,"Heritage Homes of Fargo, LLC","1815 38th Street South, Fargo, ND 58103, USA",United States,USA,,https://www.heritagefargo.com,,10.0,111.48,278.71,wood/timber,250000.0,1800.0,46.851219403023,-96.842677088847
528,Northstar Systembuilt,"Northstar Systembuilt, LLC","115 2nd Ave NE, Redwood Falls, MN 56283, USA",United States,USA,,,,12.0,74.32,278.71,wood/timber,120000.0,,44.599620568179,-95.211047677615
529,Champion Homes,"Champion Home Builders, Inc.","755 West Big Beaver Road, Suite 1000, Troy, MI 48084, USA",United States,USA,,https://www.championhomes.com,,25.0,37.16,185.81,wood/timber,50000.0,,42.559984211139,-83.161178586614
530,Unibilt Industries,"Unibilt Industries, Inc.","8000 Johnson Station Road, Vandalia, OH 45377, USA",United States,USA,,https://www.unibiltcustomhomes.com,,27.0,92.9,222.97,wood/timber,100000.0,,39.860214391864,-84.172560647041
531,All American Homes,"All American Homes, LLC",,United States,USA,,https://www.allamericanhomes.com,,,,,wood/timber,,,,
532,Redman Homes,"Redman Homes, Inc.","500 South Redman Parkway, Ephrata, PA 17522, USA",United States,USA,,https://www.redmanhomesofindiana.com/,,25.0,92.9,204.4,wood/timber,50000.0,,40.180571214574,-76.179018026877
533,Clayton Homes,"Clayton Homes, Inc.","5000 Clayton Rd, Maryville, TN 37804, USA",United States,USA,,https://www.claytonhomes.com,,39.0,55.74,278.71,wood/timber,50000.0,,35.809300269843,-83.948430234542
534,Fairmont Homes,,,United States,USA,,https://www.fairmonthomes.com,,,,,,,,,
535,Skyline Homes,Skyline Corporation,"2520 By-Pass Road, Elkhart, Indiana, 46514, USA",India,IND,,https://www.skylinehomes.com,,25.0,55.74,167.23,wood/timber,50000.0,800.0,41.687955354195,-86.007612555291
536,Modular Home Factory,,,United States,USA,,,,,,,,,,,
537,Dutch Housing,,,United States,USA,,,,,,,,,,,
538,Commodore Homes,Commodore Corporation,"2083 State Route 2, Astoria, OH 43784, USA",United States,USA,,https://www.commodorehomes.com,,35.0,100.34,278.71,wood/timber,50000.0,850.0,40.209098449237,-90.302364229036
539,Ritz-Craft,Ritz-Craft Corporation,"15 Industrial Park Road, Jonesville, MI 49250, USA",United States,USA,,https://www.ritz-craft.com,,50.0,111.48,418.06,wood/timber,100000.0,,41.968438809188,-84.676829592281
540,Schumacher Homes,Schumacher Homes Inc.,"2715 Wise Avenue NW, Canton, Ohio, 44708, USA",United States,USA,Ohio,https://www.schumacherhomes.com,,29.0,111.48,418.06,wood/timber,200000.0,,40.828209882988,-81.423654063336
541,Prestige Homes,"Prestige Homes, Inc.","401 Freedom Drive, Napoleon, OH 43545, USA",United States,USA,,,,12.0,92.9,232.3,wood/timber,120000.0,1500.0,41.413545053533,-84.116181148741
542,Wayne Homes,"Wayne Homes, LLC","3777 Boettler Oaks Drive, Uniontown, OH 44685, USA",United States,USA,,https://waynehomes.com,,51.0,111.48,378.58,wood/timber,164000.0,,40.961201014445,-81.470972002238
543,D&W Homes,D&W Homes,"9237 U.S. Highway 23, Lucasville, Ohio, 45648, USA",United States,USA,Ohio,,,12.0,83.61,195.1,wood/timber,49900.0,,38.861091672843,-82.989964692819
544,Buckeye Builders,,,United States,USA,,,,,,,,,,,
545,Amish Country Builders,,,United States,USA,,,,,,,,,,,
546,Ohio Modular Homes,"Ohio Modular Homes, LLC","7474 International Dr, Holland, OH 43528, USA",United States,USA,,,,10.0,74.32,185.81,wood/timber,50000.0,645.83,41.609246119548,-83.718972601038
547,Modern Modular Homes,Modern Modular Homes LLC,"1234 Innovation Drive, Columbus, OH 43215, USA",United States,USA,,,,8.0,74.32,185.81,wood/timber,120000.0,1500.0,40.091931399562,-83.147783668214
548,GreenTech Homes,GreenTech Homes LLC,"123 Green Way, Columbus, OH 43215, USA",United States,USA,,,,5.0,74.32,185.81,wood/timber,120000.0,1500.0,40.129356581232,-82.934573255102
549,Clayton Homes,"Clayton Homes, Inc.","5000 Clayton Rd, Maryville, TN 37804, USA",United States,USA,,https://www.claytonhomes.com,,39.0,41.81,250.84,wood/timber,55000.0,,35.809300269843,-83.948430234542
550,Champion Homes,"Champion Home Builders, Inc.","755 West Big Beaver Road, Suite 1000, Troy, MI 48084, USA",United States,USA,,https://www.championhomes.com,,40.0,37.16,222.97,wood/timber,50000.0,,42.559984211139,-83.161178586614
551,Fleetwood Homes,"Cavco Industries, Inc.","3120 North Mead, Wichita, KS 67219, USA",United States,USA,,https://www.fleetwoodhomes.com,,11.0,31.59,185.81,wood/timber,,,37.743596130863,-97.328822024785
552,Palm Harbor Homes,"Palm Harbor Homes, Inc.","3419 S Meridian Ave, Oklahoma City, OK 73119, USA",United States,USA,Oklahoma,https://www.palmharbor.com,,25.0,85.01,260.13,wood/timber,50000.0,,35.429710476648,-97.601099884847
553,S&S Homes,,,United States,USA,,,,,,,,,,,
554,Oakwood Homes,"Oakwood Homes, LLC",,United States,USA,,,,,,,wood/timber,,,,
555,TRU Homes,"TRU MH, LLC","4901 NW 23rd Street, Oklahoma City, OK 73127, USA",United States,USA,Oklahoma,,,7.0,47.38,130.06,wood/timber,30000.0,540.5,35.493611099894,-97.610461012279
556,Sunshine Homes,"Sunshine Homes, Inc.",,United States,USA,,https://sunshinehomes-inc.com,,,,,wood/timber,,,,
557,Redman Homes,"Redman Homes, Inc.","605 S Front St, Ephrata, PA 17522, USA",United States,USA,,,,15.0,88.26,204.39,wood/timber,50000.0,,40.1802722,-76.1843794
558,Kabco Builders,Kabco Builders Inc.,,United States,USA,,,,,,,wood/timber,,,,
559,Cavalier Homes,,,United States,USA,,,,,,,,,,,
560,Southern Energy Homes,"Southern Energy Homes, Inc.","144 Corporate Way, Addison, Alabama, 35540, USA",United States,USA,Alabama,,,0.0,,,wood/timber,,,34.227285238089,-87.186512820044
561,Jessup Housing,,,United States,USA,,,,,,,,,,,
562,Skyline Homes,Skyline Corporation,"315 West Skyline Road, McLoud, OK 74851, USA",United States,USA,,https://www.skylinehomes.com/,,15.0,37.16,223.34,wood/timber,50000.0,1500.0,35.4191726,-97.1071922
563,New Style Homes,New Style Homes LLC,"1234 Example Street, Oklahoma City, OK 73101, USA",United States,USA,Oklahoma,,,10.0,65.03,185.81,wood/timber,120000.0,1500.0,35.4730206,-97.5178917
564,Ideabox,Ideabox LLC,"1799 17th Street NE, Salem, Oregon, 97301, USA",United States,USA,Oregon,https://www.ideabox.us,,8.0,45.52,111.48,wood/timber,90000.0,2034.16,44.951907468566,-123.011970608749
565,Northwest Modern Prefab,,,United States,USA,,,,,,,,,,,
566,Stillwater Dwellings,Stillwater Dwellings LLC,"3308 East Spring Street, Seattle, WA 98122, USA",United States,USA,,https://stillwaterdwellings.com,,4.0,92.9,370.5,wood/timber,500000.0,3500.0,47.611732989369,-122.28988752807
567,MODS PDX,MODS PDX LLC,,United States,USA,,https://www.modspdx.com,,,,,steel,,,,
568,Shelter Solutions,Shelter Solutions LLC,"12345 SW Main St, Portland, OR 97223, USA",United States,USA,,,,8.0,37.16,111.48,wood/timber,80000.0,1500.0,45.430792544703,-122.77138972784
569,Madrona Homes,,,United States,USA,,,,,,,,,,,
570,Green Hammer,Green Hammer Design Build,"123 SE 3rd Avenue, Suite 108, Portland, OR 97214, USA",United States,USA,,,,,,,wood/timber,,,45.521799674904,-122.662830115451
